"census","sector_type","longitude","latitude","census_pop","total","july","aug","sept","oct","nov","dec","jan","feb","mar","apr","may","june","count"
190800,"Residential",-118.33,34.09,6310,218407,31032,4886,31332,4924,28788,5527,29885,4916,29980,4054,38170,4913,415
235201,"Residential",-118.32,33.97,2719,94454,17076,25,16485,101,39,19150,86,13682,26,12753,25,15006,771
238310,"Business",-118.29,33.97,5281,18224,1735,1555,1558,1708,1554,1545,1414,1568,1294,1491,1404,1398,40
265700,"Business",-118.43,34.06,4653,16669,1013,918,2333,1280,1607,1273,1258,1119,1788,1289,1416,1375,41
189100,"Residential",-118.29,34.11,6271,258833,44071,1900,46746,2196,37436,6717,32710,5958,27790,5903,33020,14386,793
186200,"Residential",-118.22,34.12,8146,264135,2172,48192,2057,47424,1898,42801,1756,38398,1494,35124,1200,41619,1782
191500,"Government",-118.3,34.09,5756,46544,468,528,678,1237,1274,1235,1071,1246,6185,27597,2980,2045,16
128910,"Residential",-118.46,34.16,3775,212516,37556,2064,41996,2054,36877,1889,30482,1467,23614,1563,31123,1831,981
273100,"Residential",-118.46,34,3615,104955,21206,78,21374,76,18645,21,15889,16,11790,7,15787,66,845
237400,"Business",-118.3,33.98,7899,11753,817,972,1410,923,1280,969,996,866,827,887,1037,769,67
103102,"Residential",-118.31,34.26,4462,194571,35851,829,40086,812,341,33958,561,24569,804,22697,567,33496,1490
262500,"Residential",-118.52,34.05,3523,311626,2027,59941,2018,60511,1240,50721,845,412,35902,41946,1838,54225,1377
201503,"Residential",-118.17,34.09,3403,83003,15293,13,15956,18,14010,68,12993,16,12034,30,12572,0,454
195500,"Business",-118.26,34.09,5228,14606,1128,1032,1212,1279,1154,1361,1161,1321,1116,1208,1319,1315,60
103102,"Business",-118.31,34.26,4462,18353,2143,1879,1588,2009,34,1747,1182,946,1241,2245,844,2495,60
228600,"Residential",-118.26,34,4667,117641,20592,10,20664,328,20183,119,19722,10,17812,11,18161,29,495
185100,"Government",-118.21,34.1,6159,12708,767,1300,948,4015,1463,565,386,563,624,573,636,868,20
262100,"Business",-118.45,34.1,3530,166260,7714,3793,20687,7606,63211,8082,3523,9116,4945,7306,14221,16056,45
139600,"Residential",-118.51,34.17,4547,522935,116840,5541,104656,5427,93785,5548,66241,5991,40759,4392,68293,5462,858
228220,"Business",-118.25,34.01,3904,13026,1160,1488,906,1030,890,1155,897,1208,1071,1068,1146,1007,29
262301,"Business",-118.49,34.1,2670,341960,32626,90795,27432,16697,19029,9766,41399,3728,7929,50927,19944,21688,44
201700,"Residential",-118.17,34.07,4438,137872,23334,2065,24125,2186,22451,1908,20610,1306,18328,1418,18743,1398,822
269300,"Government",-118.41,34.04,4080,144719,17021,29443,26919,15405,9337,6819,3372,1207,880,672,408,33236,27
273300,"Business",-118.47,34,4173,43259,3436,3089,4919,5461,2218,4981,1958,2683,4737,3832,2135,3810,94
187100,"Business",-118.26,34.11,6849,29888,2372,2463,2411,2652,2738,2768,2356,2410,2374,2330,2458,2556,111
209820,"Residential",-118.28,34.05,2708,79393,13109,11579,2259,12237,1876,832,13033,602,11851,574,10715,726,192
204920,"Business",-118.2,34.02,2637,93925,11238,8834,8590,8552,7358,6986,6355,6698,7194,6794,7848,7478,163
106603,"Residential",-118.51,34.31,3051,227247,272,48580,42,46974,65,37067,79,25547,65,27454,76,41026,977
231800,"Residential",-118.28,34.01,5772,151334,22954,6457,20673,6088,20489,2773,22896,2668,19882,2363,21524,2567,504
262702,"Government",-118.53,34.04,3456,34649,4795,3872,4710,2311,1,2559,2050,1219,1570,4506,0,7056,17
227010,"Business",-118.25,34.02,4297,15418,1444,1530,1478,1224,0,1308,1158,1159,1137,2547,0,2433,106
228710,"Residential",-118.25,34,4031,100840,16232,32,17763,112,17066,42,17474,56,16785,25,15169,84,442
296220,"Residential",-118.28,33.74,3605,48256,27,5553,0,14793,932,5134,1227,4272,0,8751,2393,5174,81
267300,"Government",-118.45,34.04,5146,10844,1127,575,1032,908,997,741,1084,893,858,913,888,828,34
115402,"Residential",-118.54,34.22,6010,240012,493,46994,575,44797,195,39568,82,3381,28644,33169,78,42036,946
186401,"Residential",-118.24,34.12,6239,150171,911,25423,966,26456,1105,25409,445,21259,426,20286,3414,24071,383
267800,"Residential",-118.43,34.04,2619,138178,197,26624,229,26546,76,23753,53,19279,51,18153,85,23132,843
278000,"Business",-118.4,33.96,2430,326240,29859,31227,35874,30507,23258,26012,21156,25204,26883,23056,25092,28112,348
106642,"Residential",-118.51,34.29,2881,223311,221,49832,167,45052,57,34919,57,24337,31,27328,58,41252,1025
139301,"Government",-118.56,34.18,4152,18042,1799,2028,2164,1913,1606,1268,730,820,867,1099,1491,2257,18
216400,"Residential",-118.38,34.06,6774,247452,1270,41200,1275,41926,1288,42035,1454,39457,1168,36039,1137,39203,642
137201,"Business",-118.61,34.17,5121,53619,3591,4827,4385,5681,4526,5774,3470,3225,2868,3247,7669,4356,134
265410,"Business",-118.46,34.07,1334,8324,732,939,796,1093,719,727,417,228,299,1024,603,747,20
203800,"Business",-118.2,34.05,4898,7993,660,646,636,666,679,703,706,703,639,631,632,692,26
226410,"Business",-118.26,34.02,3990,16031,1697,1319,1269,1233,0,1593,1436,1230,1245,2359,156,2494,37
239700,"Business",-118.27,33.96,5991,25516,1972,1885,2022,2281,2119,2498,1937,2468,1671,1803,2840,2020,96
195900,"Business",-118.28,34.09,7244,20229,1733,2052,1657,1592,1767,1469,1472,1479,1400,1456,1639,2513,65
296500,"Government",-118.29,33.75,3796,17208,3713,3105,1008,1170,909,670,542,207,284,2826,1969,805,19
211410,"Residential",-118.31,34.07,3470,97172,16103,1276,15751,1312,15645,1187,15042,1112,13368,1336,13788,1252,180
117100,"Residential",-118.46,34.24,6242,346449,66799,59434,6604,50371,4809,2662,60711,1690,40739,1780,48596,2254,736
212610,"Residential",-118.31,34.06,4144,120739,907,20302,897,20348,805,20870,845,17878,837,17350,812,18888,244
234600,"Residential",-118.33,33.99,4813,161971,162,29666,344,30350,200,26833,1041,24476,95,22747,206,25851,1248
192520,"Residential",-118.3,34.08,5471,155892,26209,1590,25790,1856,25169,1817,25125,1682,22201,1360,21594,1499,302
262500,"Business",-118.52,34.05,3523,80449,17184,15463,14354,3844,1586,3648,3465,1488,7133,2155,4929,5200,57
211500,"Business",-118.31,34.07,4631,9553,621,737,2048,745,698,769,643,658,607,664,627,736,45
269300,"Residential",-118.41,34.04,4080,274642,1897,53820,1547,51792,458,47430,591,34777,577,33713,507,47533,1416
139302,"Business",-118.54,34.18,4338,22668,1667,1726,2218,2018,1732,2770,1818,1735,1614,1716,1722,1932,26
181300,"Business",-118.22,34.14,3771,38703,3353,3536,3454,3574,3145,3595,3274,2882,2765,3076,2743,3306,29
241110,"Business",-118.28,33.94,2689,4488,383,423,336,354,329,434,569,264,187,456,330,423,34
276602,"Business",-118.43,33.96,8091,39269,2936,3123,2708,2385,5773,1675,2163,1767,1871,4023,2587,8258,40
204420,"Business",-118.21,34.05,3764,19522,1512,1578,1616,1467,1629,1979,1571,1678,1428,1684,1648,1732,59
121600,"Residential",-118.41,34.21,2841,143994,28205,625,29956,363,26848,480,21066,423,14973,219,20534,302,849
189500,"Business",-118.32,34.11,4473,17673,1361,1667,1542,1460,1496,1426,1460,1292,1288,1702,1444,1535,32
127802,"Business",-118.46,34.19,6808,81950,7523,7997,6902,7909,6911,7164,6652,6424,5375,6433,6066,6594,170
135102,"Residential",-118.62,34.19,3333,262604,32126,20816,34331,27984,11269,36255,7616,22001,18164,11914,24256,15872,1081
296600,"Business",-118.29,33.74,5200,75700,6113,6834,6448,5988,5861,6003,6099,5172,5107,9109,6075,6891,270
239700,"Residential",-118.27,33.96,5991,177992,30290,500,31912,596,28758,142,29199,26,29907,154,26381,127,908
267300,"Business",-118.45,34.04,5146,91958,8094,7690,7481,8871,7867,7351,6710,6094,7143,7099,9697,7861,182
194400,"Business",-118.37,34.08,5747,71075,5068,4900,5115,9134,3621,7993,3090,4828,10980,5090,4966,6290,256
131200,"Business",-118.51,34.22,3181,7264,631,516,594,644,1,716,1101,445,568,879,111,1058,23
197420,"Business",-118.26,34.08,4165,17378,1244,1348,1528,1411,2262,1570,1212,1144,1556,1627,1218,1258,47
123700,"Business",-118.41,34.18,4145,12986,1276,1052,1180,1042,1086,1092,1022,1262,893,860,1036,1185,55
228100,"Business",-118.25,34.01,4929,120269,10691,10764,15196,13000,7126,9280,7896,8007,9504,10039,7387,11379,154
106112,"Residential",-118.42,34.31,4753,175649,298,36514,260,35008,253,29436,141,21622,69,23044,109,28895,1062
189200,"Business",-118.3,34.11,6681,17609,2020,1599,1563,1527,66,1381,1998,1437,1401,2253,370,1994,43
209401,"Business",-118.28,34.06,3967,37059,3446,3052,2922,3348,3088,3239,3036,3052,2878,2958,2836,3204,61
192420,"Residential",-118.31,34.08,4151,101539,17949,396,17230,479,16743,435,16971,471,15091,348,15069,357,277
119310,"Residential",-118.45,34.24,3152,100579,17365,6998,8995,6637,8104,233,12388,15,22221,11,17561,51,167
108103,"Residential",-118.54,34.29,3508,339744,70407,758,76582,1107,65988,395,47337,248,28672,410,46956,884,1116
274100,"Business",-118.45,33.99,2388,47642,4380,4109,4089,4548,3892,3385,4252,3774,3492,4317,3565,3839,144
227010,"Residential",-118.25,34.02,4297,94919,126,16328,105,16545,68,76,17222,21,14205,14771,11,15441,428
119330,"Business",-118.45,34.24,5824,8816,968,948,932,956,816,782,316,1100,439,432,376,751,21
128220,"Residential",-118.44,34.18,3100,127213,1234,23581,1091,23162,1195,20424,1118,16439,904,16229,1114,20722,465
134305,"Business",-118.6,34.22,4142,13401,1056,1242,1378,1471,1381,1380,871,877,792,901,981,1071,51
241120,"Residential",-118.28,33.93,5656,155197,28364,644,26966,151,26954,832,24911,388,23051,69,22766,101,816
131010,"Business",-118.54,34.21,5999,17856,2153,1856,2030,1446,1532,1163,985,885,1065,1272,1478,1991,15
271900,"Business",-118.43,34.01,6072,19832,1480,1790,2098,2388,1784,1634,1488,1161,1000,1770,1500,1739,39
113422,"Residential",-118.58,34.22,5948,292579,55303,1927,58143,2014,50823,1888,40726,1763,33208,1276,43865,1643,1062
131020,"Business",-118.54,34.2,5184,44852,3708,3734,3988,3629,3426,3621,3193,3325,2941,3494,3250,6543,164
139000,"Government",-118.51,34.17,4776,201665,24837,39476,22990,20553,17973,12479,9915,7009,12517,10667,10918,12331,30
111302,"Business",-118.52,34.25,5269,173717,5825,5363,5764,5837,10284,5656,4138,3455,104388,7119,5351,10537,50
243100,"Business",-118.23,33.93,4778,17209,1243,830,2933,1528,1340,1432,1448,1288,1074,1394,1268,1431,22
137504,"Residential",-118.57,34.15,1944,275723,542,64365,323,60355,318,46652,84,27826,73,28172,51,46962,717
221900,"Residential",-118.29,34.03,5612,89428,1759,11410,3971,13995,0,15882,0,2471,14103,11991,2492,11354,229
185320,"Business",-118.23,34.09,3186,11357,1139,1290,1212,1124,950,942,790,726,685,817,767,915,38
117405,"Business",-118.47,34.23,3553,17777,1822,1542,1682,1823,1432,1646,1342,1281,1345,1455,1183,1224,21
134800,"Business",-118.57,34.2,5531,22447,2007,2002,2300,1997,2049,2102,1699,1554,1514,1572,1704,1947,47
207400,"Business",-118.24,34.05,1237,47839,4898,4420,5550,4248,940,6869,597,2726,5312,2975,4291,5013,40
199400,"Residential",-118.21,34.09,4956,131796,21661,2750,20837,2639,19773,2741,18693,2408,17393,2265,18234,2402,645
106113,"Business",-118.42,34.31,3084,24418,2150,2366,2249,2237,2133,2253,1761,1564,1595,2127,2245,1738,21
183700,"Business",-118.19,34.11,6422,25825,1940,1829,1782,2019,1886,3700,2251,2264,1820,2013,2064,2257,63
275400,"Residential",-118.44,33.99,2120,122010,21611,3027,17005,2352,20136,2108,14970,2531,14022,4070,16798,3380,715
201402,"Residential",-118.19,34.07,4484,160268,28353,988,31127,1106,27079,1046,24077,1007,20493,1061,22874,1057,1100
211802,"Business",-118.3,34.06,4529,86747,8684,9205,8185,10661,8071,6629,6906,5701,5223,6059,5587,5836,77
195500,"Residential",-118.26,34.09,5228,190110,35521,185,35327,276,33291,280,30394,144,26216,136,28124,216,1293
294300,"Residential",-118.28,33.79,7059,205261,197,37510,186,36407,158,33369,183,13243,16708,31042,69,36189,1242
208300,"Residential",-118.26,34.06,6893,221314,5053,35868,5223,32789,3,5070,33696,4638,27565,37330,263,33816,362
208000,"Business",-118.26,34.06,4253,27844,3175,2341,3465,2650,27,2939,2126,1972,1770,2429,0,4950,39
192700,"Business",-118.29,34.08,3946,58995,6030,5432,5260,5531,4644,4978,4753,4105,3641,3659,5993,4969,87
185100,"Residential",-118.21,34.1,6159,230740,4704,39020,4277,40041,8436,32695,5893,27680,4721,26080,4611,32582,1709
293301,"Residential",-118.3,33.81,2977,119484,21643,1108,21170,1202,20434,1212,18426,1067,13004,1132,17871,1215,750
231600,"Business",-118.3,34.01,6364,28608,2353,2275,2554,2252,2192,2539,2264,2939,2289,2203,2312,2436,49
103300,"Residential",-118.35,34.26,3739,351351,45345,36034,45130,34576,653,64218,261,34241,404,37963,440,52086,1404
123800,"Residential",-118.4,34.18,5710,282069,1125,52641,1307,52944,1334,46368,950,36904,1119,36069,1036,50272,1041
294510,"Residential",-118.27,33.79,4266,96837,578,17678,637,16539,685,15796,563,11915,2399,14195,582,15270,564
294410,"Business",-118.29,33.79,3854,7296,582,623,599,664,614,620,674,542,573,570,554,681,70
117520,"Residential",-118.46,34.23,3762,87612,13624,1851,15253,2173,12696,2027,11453,1758,12356,1898,10597,1926,111
218700,"Business",-118.33,34.04,4255,16394,1500,1412,1606,1403,1593,1325,1268,1266,1181,1065,1419,1356,57
262302,"Residential",-118.48,34.07,2742,372483,1284,75930,910,75721,1116,61624,904,38586,797,49563,901,65147,966
273900,"Residential",-118.46,33.98,4152,180013,32932,616,30761,388,31057,906,27464,595,24652,831,29050,761,1358
191900,"Residential",-118.34,34.09,6682,255051,43229,3658,42430,4176,41562,3934,36402,3831,31670,4141,36107,3911,938
191820,"Business",-118.33,34.09,3302,25179,2181,2210,2096,2178,2069,1989,2044,1858,1873,1979,2279,2423,111
203600,"Business",-118.21,34.05,6554,24803,2419,2402,2704,2445,2546,1748,2991,1983,1780,1234,1228,1323,58
216900,"Business",-118.36,34.05,5382,32705,2900,2915,3075,3296,2733,2843,2653,2476,2415,2070,2721,2608,99
272301,"Residential",-118.42,34,3283,121176,21716,495,23345,276,22,21648,231,17097,610,16113,336,19287,640
191720,"Residential",-118.31,34.09,4093,98328,17783,656,16528,597,17388,529,15661,459,13810,573,13738,606,209
212306,"Business",-118.29,34.06,3666,23137,2040,1914,2048,1836,0,4301,0,1919,3518,1743,1932,1886,41
194300,"Residential",-118.39,34.1,1907,390180,74346,1176,75488,1263,25914,44051,19503,34196,50746,600,61658,1239,1078
264302,"Residential",-118.47,34.05,5375,276301,49684,10516,38761,9712,41395,3093,41637,2609,33619,2499,39840,2936,912
109700,"Business",-118.48,34.26,4088,30424,3029,3043,3267,3059,2438,2583,1994,1630,2665,2023,2164,2529,54
277400,"Business",-118.37,33.95,4798,91452,8624,8913,8547,8953,6746,7496,6032,6064,6066,5782,5305,12924,23
122120,"Residential",-118.37,34.21,4761,158708,28575,3547,31077,826,26960,70,22653,1566,19075,642,23003,714,722
271702,"Residential",-118.43,34.02,4471,81247,13515,1047,14192,1040,1063,13069,1486,11114,1332,10075,903,12411,215
226000,"Government",-118.25,34.03,4232,25083,3077,1781,2070,2217,66,2352,1784,2046,2028,2669,1369,3624,66
192410,"Business",-118.32,34.08,3923,7570,484,671,756,680,612,818,595,587,451,602,641,673,15
271100,"Residential",-118.43,34.03,3721,169284,10067,22565,10108,22031,157,29096,775,22983,749,21518,820,28415,1023
195900,"Residential",-118.28,34.09,7244,224056,1541,38340,1667,38527,1587,36233,1450,33949,1214,31999,1434,36115,973
197500,"Business",-118.26,34.07,5263,17945,1505,1426,1844,1500,707,2866,590,697,2676,1216,1359,1559,55
141200,"Residential",-118.44,34.15,6154,334772,59043,3898,62858,4528,55971,3466,42222,1799,41825,3137,52184,3841,935
113234,"Business",-118.59,34.22,4224,33655,3371,3278,2839,2964,2666,2953,2527,2523,2363,2559,2932,2680,59
226000,"Business",-118.25,34.03,4232,887860,129322,145633,71005,65889,4459,67370,39788,81567,54406,80417,70839,77165,1682
267700,"Business",-118.44,34.04,1591,128828,10526,10457,11660,13120,11318,10990,9563,8848,8758,11141,10853,11594,322
320300,"Residential",-118.45,34.28,7201,3978,0,788,20,770,8,622,0,561,0,496,0,713,28
226420,"Residential",-118.26,34.02,5155,116496,3779,18676,12,20102,12,51,18746,9,16759,12949,3592,21809,423
192000,"Residential",-118.35,34.08,5319,232409,31140,11917,30734,12053,68,43900,474,32520,503,31641,565,36894,1268
197410,"Residential",-118.25,34.09,2936,98310,17925,46,19502,18,17828,38,16504,18,12188,60,14162,21,786
277400,"Government",-118.37,33.95,4798,2710,138,162,320,168,135,123,133,133,159,122,911,206,28
310100,"Residential",-118.32,34.21,5320,4778,953,0,1039,0,807,0,706,0,500,0,773,0,20
124101,"Business",-118.38,34.18,7509,30960,2456,2631,2600,2492,2754,2415,2755,2757,2333,2457,2633,2677,100
221900,"Business",-118.29,34.03,5612,86230,7394,6991,8950,7063,1391,12400,1222,5100,12940,6784,6866,9129,35
232400,"Business",-118.31,34,6366,24180,2124,2038,2224,2198,2617,2039,1895,2086,1701,1657,1801,1800,83
104701,"Residential",-118.42,34.27,4168,134771,1171,18421,976,14937,822,36390,675,12074,662,30979,682,16982,306
271702,"Government",-118.43,34.02,4471,83139,9924,7102,7071,7797,3487,7467,7187,6697,6167,6757,6409,7074,53
234200,"Business",-118.33,34.02,2361,36715,3148,3122,3131,2953,3391,3118,3338,2780,2671,2998,2911,3154,55
232500,"Business",-118.31,33.99,4249,23866,1993,2420,1834,2497,2058,2313,1465,1437,1315,1579,2167,2788,79
121900,"Business",-118.38,34.21,4262,29468,2797,3136,2817,2778,2456,2299,1724,1850,1862,2191,2275,3283,135
296100,"Business",-118.27,33.74,1434,112883,15171,10651,9909,10774,8498,7314,6870,8411,5806,8733,11227,9519,55
264000,"Government",-118.48,34.05,3199,5160,610,412,416,516,438,445,579,385,326,361,350,322,25
267800,"Business",-118.43,34.04,2619,85775,7966,7569,8275,6244,6967,6035,7912,6193,7638,6463,6948,7565,171
234000,"Business",-118.32,34.01,5053,15370,1290,1458,1409,1277,1451,1205,1352,1353,1146,1034,1120,1275,59
113303,"Business",-118.57,34.25,3855,408390,35468,38789,38471,36980,38526,34095,31289,26285,27442,31001,34532,35512,489
127710,"Residential",-118.47,34.19,6755,296323,54429,2126,57736,2296,51677,2178,39442,2049,32895,2098,47242,2155,874
267200,"Business",-118.44,34.05,5455,46014,4186,3669,4105,3506,4273,3743,3726,3531,3837,3660,3902,3876,138
265510,"Business",-118.44,34.06,3896,60016,3349,6136,3010,6459,8624,5675,4494,4148,4149,4891,4245,4836,67
700700,"Residential",-118.42,34.08,3495,22487,36,5416,0,3987,0,3828,0,2369,0,2645,0,4206,17
204700,"Business",-118.21,34.03,4965,29421,2276,2613,2606,2757,2474,2793,2524,2339,2064,2172,2156,2647,83
291130,"Business",-118.29,33.9,3507,24408,1870,2181,2367,2212,2141,1850,1872,1526,1606,2052,2122,2609,49
273400,"Residential",-118.48,33.99,3288,112271,17224,2075,17106,2101,16551,1989,17043,1902,15541,1928,16959,1852,556
115201,"Business",-118.54,34.24,5728,54600,5300,5537,5755,6001,5062,4930,3600,3107,2905,3704,3701,4998,59
234800,"Business",-118.32,33.98,3314,3555,275,230,1174,270,74,196,176,230,212,254,272,192,36
234200,"Government",-118.33,34.02,2361,2561,102,84,91,152,393,270,278,393,322,141,127,208,15
131700,"Residential",-118.55,34.2,7400,310395,5054,54561,3774,54748,4596,47640,4090,37604,3639,39666,3895,51128,1137
218500,"Business",-118.35,34.04,3253,22167,1926,1704,2228,1826,1838,1934,1787,1873,1636,1628,1800,1987,68
224600,"Business",-118.27,34.02,3862,98240,12113,7528,8472,7255,428,10156,10455,5707,11736,7549,7508,9333,337
201503,"Business",-118.17,34.09,3403,7436,587,613,582,651,647,678,746,665,578,537,552,600,43
117200,"Business",-118.47,34.24,5982,148674,5105,3783,6728,3984,1979,3889,13325,4067,94581,4171,3281,3781,52
216200,"Business",-118.35,34.06,4324,50518,4427,4722,4414,4062,4748,5202,3734,3775,3686,3815,4742,3191,117
240300,"Business",-118.29,33.95,5945,25510,1972,2073,1949,1543,1751,3218,2179,2304,1983,2056,1487,2995,58
133100,"Residential",-118.54,34.18,4981,213248,377,42868,793,41259,775,34256,424,28924,451,26535,677,35909,969
238000,"Business",-118.31,33.95,5963,19189,2343,2011,2141,1371,397,2191,364,651,1883,1030,2206,2601,78
124600,"Government",-118.43,34.16,4270,16666,1521,1637,1769,1830,1739,1182,988,834,1313,1131,1176,1546,15
229200,"Business",-118.26,34,4313,7661,630,646,657,719,556,753,608,586,534,648,703,621,35
211200,"Residential",-118.3,34.07,6312,171049,27340,2508,27619,2951,28185,2335,25918,2160,24875,1778,23721,1659,323
208620,"Business",-118.28,34.07,4734,26066,2118,2083,1942,2215,2053,2554,2351,2314,2086,2248,1908,2194,37
243100,"Residential",-118.23,33.93,4778,158528,29647,1595,28538,1014,22415,1015,22332,588,19821,977,29919,667,623
206050,"Government",-118.23,34.03,2488,6332,675,500,485,519,306,491,445,259,333,281,1162,876,27
228320,"Residential",-118.26,34.01,3112,73663,12097,311,12837,222,12435,162,12497,6,11531,191,11218,156,320
600801,"Residential",-118.32,33.97,3181,4203,809,0,866,0,0,733,0,525,0,531,0,739,33
214800,"Business",-118.37,34.07,2544,58180,5557,5281,4813,5176,4216,4973,4790,4194,4390,4552,5101,5137,131
139301,"Business",-118.56,34.18,4152,12021,1535,1491,1629,1298,976,926,818,611,812,598,637,690,25
212305,"Residential",-118.3,34.06,3201,95724,2408,13985,2232,14488,497,15418,410,1462,14863,15128,1585,13248,111
131020,"Residential",-118.54,34.2,5184,200731,1298,39299,968,37230,960,31933,713,26176,608,27142,669,33735,1081
119200,"Business",-118.44,34.25,4039,21722,2364,2378,2188,2127,1728,1473,1571,1257,1169,1507,1780,2180,26
221120,"Business",-118.29,34.04,3375,13320,1030,1169,1124,1304,1115,1145,1020,996,1032,1158,1036,1191,49
271701,"Business",-118.42,34.03,5194,9818,1349,889,1211,891,0,837,713,608,619,694,927,1080,32
242300,"Business",-118.25,33.95,3784,15917,1413,1512,1527,1547,1282,1047,1121,1048,1062,1354,1403,1601,50
109500,"Business",-118.44,34.27,2870,13039,808,1106,1302,1179,1250,1108,1134,965,931,1023,1119,1114,40
134520,"Residential",-118.6,34.2,5401,152292,15697,12058,15241,11343,15351,11558,14497,9669,13424,9111,13399,10944,254
212202,"Residential",-118.29,34.06,4111,81468,12824,1078,12930,1149,12943,700,12510,586,11180,590,14015,963,110
273400,"Business",-118.48,33.99,3288,29827,2846,2820,2341,2612,2244,2284,2497,2498,2183,2350,2680,2472,78
211920,"Residential",-118.29,34.07,6380,205935,24293,9965,27001,10068,24847,8267,25973,11703,20406,10986,22459,9967,105
124201,"Business",-118.38,34.18,3610,20046,1817,2052,2065,1887,1707,1334,1594,1163,1250,1519,1660,1998,33
117200,"Government",-118.47,34.24,5982,62028,8332,3597,3772,11383,25,9195,1348,4324,3279,5692,3840,7241,15
231600,"Residential",-118.3,34.01,6364,212719,105,38987,464,39334,979,34706,230,34068,307,29338,214,33987,973
218110,"Residential",-118.33,34.04,3385,98330,31,18730,19,17330,21,16928,27,14407,18,14588,10,16221,419
262800,"Residential",-118.51,34.04,3703,481407,95686,97423,585,92080,267,930,72790,144,47949,905,71118,1530,1535
121100,"Residential",-118.37,34.23,4315,204976,22537,21825,22619,19100,19977,17181,16403,9142,14538,9768,17686,14200,982
276100,"Business",-118.37,33.98,4461,32907,3053,3431,3226,2984,3014,2163,2355,2207,2489,2743,2462,2780,70
113232,"Residential",-118.61,34.23,3907,293000,61663,430,65444,550,54756,437,36057,155,29034,172,44105,197,1268
119700,"Residential",-118.42,34.23,4666,193989,37590,307,41035,452,34758,271,29502,63,21604,86,28103,218,1237
211801,"Residential",-118.3,34.07,7229,250144,31340,11719,30587,11831,29785,10812,36724,11465,26594,10813,28213,10261,161
190301,"Business",-118.31,34.1,5676,39185,3298,3499,4155,3459,3484,3179,2989,2983,2507,2951,3172,3509,47
224020,"Residential",-118.27,34.03,2427,49999,2196,7940,473,7079,44,295,7153,271,9679,6924,330,7615,113
134000,"Residential",-118.59,34.2,6930,248757,31932,16863,32260,15768,29552,12782,26362,11170,23401,9822,24440,14405,980
234200,"Residential",-118.33,34.02,2361,101168,30,20765,4,18962,26,16783,86,13039,41,13639,23,17770,879
119900,"Residential",-118.44,34.23,6065,238531,46146,369,48072,250,41868,222,37799,91,27562,140,35793,219,1427
104310,"Residential",-118.43,34.28,3176,82465,36,14699,737,15313,151,14975,122,10930,20,11641,107,13734,462
134510,"Residential",-118.6,34.2,6431,212435,34596,2059,35197,2442,35584,2704,34214,972,28339,3014,31300,2014,489
221302,"Residential",-118.31,34.04,4472,127695,851,22364,1182,23277,693,21405,433,18823,432,17838,528,19869,322
224420,"Business",-118.28,34.03,2313,20178,1652,1751,1974,1523,0,2762,0,1210,2451,1237,2563,3055,38
187200,"Business",-118.25,34.1,3178,9207,1032,959,903,875,839,692,607,704,604,630,589,773,92
197700,"Business",-118.25,34.07,5517,29320,4044,2986,3307,2479,19,3011,1658,1904,2318,2846,1448,3300,43
237300,"Business",-118.31,33.98,5495,21617,3790,1859,2193,1923,112,1914,1691,1467,1646,1632,1758,1632,110
122420,"Residential",-118.38,34.2,5000,152616,28722,2045,26238,2485,23650,2101,21434,2014,18671,1702,21325,2229,596
183620,"Business",-118.19,34.12,3316,13924,1095,1069,1171,1137,1165,1267,1356,1227,1027,1042,1139,1229,37
240500,"Business",-118.28,33.95,5896,44823,2873,3887,3796,5897,3841,4024,3339,3537,2963,2966,4200,3500,128
267501,"Business",-118.46,34.04,5307,23837,2119,2006,1933,2371,2086,2038,1669,1877,1685,2068,1773,2212,65
231720,"Business",-118.28,34.01,4194,10352,657,625,727,569,728,825,675,735,682,617,2697,815,17
197700,"Residential",-118.25,34.07,5517,158134,12033,26166,2323,27125,18,884,27222,715,22538,13849,10419,14842,377
294830,"Business",-118.27,33.77,3274,9646,946,754,824,771,930,870,774,694,696,716,826,845,75
123601,"Residential",-118.42,34.18,4988,209437,2938,36513,3131,36475,2907,33834,2981,26683,2312,26602,2729,32332,675
189902,"Business",-118.35,34.1,5593,17363,1564,1676,1569,1397,0,1587,1286,1331,1265,2785,0,2903,51
108104,"Residential",-118.55,34.29,1716,132404,28701,0,26073,145,25104,0,19812,0,13728,65,18665,111,586
106643,"Residential",-118.52,34.29,3747,424782,894,93188,1138,91483,656,66889,211,41676,309,49739,310,78289,1160
229100,"Business",-118.25,33.99,4094,23932,2078,2128,2052,2122,1905,2237,1830,1991,1719,1934,1887,2049,52
208800,"Business",-118.28,34.06,6450,59782,5537,4428,4348,6062,4496,8719,4048,3508,3302,6836,3687,4811,77
267402,"Residential",-118.47,34.04,4820,161129,26610,224,26056,397,27273,251,28319,204,25251,255,25972,317,367
275311,"Business",-118.42,33.99,5065,9137,902,726,809,900,723,740,743,673,747,703,734,737,42
204120,"Residential",-118.2,34.03,2769,65816,12205,18,12087,66,11471,33,11212,113,9034,133,9444,0,384
213401,"Residential",-118.29,34.05,5623,159872,24788,3418,23890,3999,24064,3608,24097,3023,22122,3047,20749,3067,116
203200,"Business",-118.2,34.05,4961,11163,795,901,835,867,916,1102,968,953,913,941,998,974,25
195300,"Business",-118.28,34.1,3596,16338,1609,1745,1504,1524,150,1970,533,979,1619,1930,737,2038,52
