"caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"20160706160785","California",34,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","No difficulty",97,0,0,0,0,60,180,0,0,120,60,0,390,0,0,90,443,443,0,0,180,0,0,60
"20161009162338","Oklahoma",39,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$50,000 to $59,999",6,4,"Yes","No difficulty",30,0,0,28,0,177,60,0,0,0,0,0,0,0,336,338,471,411,60,0,60,0,0,177
"20160403160787","Indiana",35,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Part time",NA,"$75,000 to $99,999",6,4,"Yes","No difficulty",125,0,40,0,0,165,45,0,20,0,0,0,0,0,212,390,383,383,0,0,45,0,0,165
"20160302160917","New York",80,"Female","Native, Born in Territory","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$12,500 to $14,999",1,0,"No","Has difficulty",50,0,0,45,0,372,83,0,0,0,60,0,0,0,0,102,728,613,105,10,83,0,0,372
"20160908160567","Mississippi",68,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$15,000 to $19,999",1,0,"No","No difficulty",30,0,0,0,0,230,120,0,0,0,0,0,483,0,0,45,492,430,60,2,120,0,0,230
"20160605161947","Tennessee",52,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$75,000 to $99,999",1,0,"No","No difficulty",70,35,0,0,0,160,100,0,0,0,45,0,0,0,0,665,365,330,35,0,100,0,0,160
"20160504161679","Florida",80,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$100,000 to $149,999",2,0,"No","Has difficulty",30,0,0,0,45,735,120,0,0,0,0,0,0,0,0,0,510,510,0,0,120,0,0,735
"20160112152170","South Carolina",37,"Male","Native, Born in USA","Separated","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$30,000 to $34,999",1,0,"No","No difficulty",10,0,0,0,85,285,0,0,0,0,0,0,570,0,0,10,480,480,0,0,0,0,0,285
"20160807160650","Vermont",56,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$40,000 to $49,999",2,0,"No","No difficulty",210,5,0,0,390,50,60,0,0,0,0,0,0,200,0,90,425,385,40,0,60,0,0,50
"20160302160737","Connecticut",21,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Part time",24,"$50,000 to $59,999",5,0,"No","No difficulty",140,20,0,0,0,205,55,0,0,0,190,0,0,0,0,50,780,640,140,0,55,0,0,205
"20160605161461","Pennsylvania",22,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",35,"$100,000 to $149,999",3,0,"No","No difficulty",48,0,0,0,0,0,20,0,0,10,0,0,540,15,0,0,717,717,0,0,20,0,0,0
"20160403160646","Wyoming",80,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$40,000 to $49,999",2,0,"No","Has difficulty",285,30,0,0,0,235,80,0,0,0,15,0,0,0,45,0,750,690,60,0,80,0,0,235
"20160302160780","Indiana",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$12,500 to $14,999",1,0,"No","No difficulty",20,0,0,0,0,805,45,0,0,0,45,0,0,0,0,20,505,450,55,0,45,0,0,805
"20160201161241","California",80,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$40,000 to $49,999",1,0,"No","Has difficulty",0,0,0,0,0,507,15,0,0,0,0,0,0,0,0,153,735,690,45,0,15,0,0,507
"20160605161023","New York",49,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$60,000 to $74,999",3,0,"No","No difficulty",90,0,0,0,50,165,35,0,0,0,0,0,495,0,0,65,540,430,110,0,35,0,0,165
"20161009161554","Pennsylvania",40,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$150,000 and over",5,3,"Yes","No difficulty",30,0,0,0,0,150,60,0,0,0,25,0,0,0,260,355,560,525,35,0,60,0,0,150
"20161211160802","Indiana",63,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Part time",25,"$30,000 to $34,999",2,0,"No","No difficulty",30,0,0,145,20,405,15,0,0,0,0,0,0,0,0,150,675,580,95,0,15,0,0,405
"20160301162310","Kentucky",43,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",44,"$25,000 to $29,999",1,0,"No","No difficulty",70,0,0,0,75,60,30,0,0,0,0,0,535,0,0,35,515,475,40,0,30,0,0,60
"20160112151299","Florida",52,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",1,0,"No","No difficulty",510,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,330,300,30,0,0,0,0,0
"20160505161426","South Carolina",60,"Male","Native, Born in USA","Separated","Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$60,000 to $74,999",1,0,"No","No difficulty",84,0,0,0,0,551,87,0,0,0,60,0,0,0,0,240,418,418,0,0,87,0,0,551
"20160112150852","Virginia",43,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",50,"$60,000 to $74,999",3,1,"Yes","No difficulty",0,0,0,0,0,300,140,0,0,0,0,0,270,0,0,60,670,670,0,0,140,0,0,300
"20161212161289","Colorado",59,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",40,"$75,000 to $99,999",2,0,"No","No difficulty",95,0,15,0,20,155,70,0,10,30,30,0,395,0,0,110,510,470,40,0,70,0,0,155
"20161211161134","Alaska",34,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$7,500 to $9,999",3,0,"No","No difficulty",165,0,0,0,0,293,170,0,0,0,10,0,480,0,0,0,322,292,30,0,170,0,0,293
"20160706161993","South Dakota",29,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",60,"$100,000 to $149,999",5,1,"Yes","No difficulty",25,0,0,0,0,20,15,0,0,0,0,90,800,0,0,90,400,365,35,0,15,90,0,20
"20160605161057","Georgia",78,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",1,0,"No","No difficulty",60,0,270,345,0,270,15,0,0,0,0,0,0,0,0,0,480,420,60,0,15,0,0,270
"20160402161178","California",67,"Female","Foreign born, US citizen","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$40,000 to $49,999",3,2,"Yes","No difficulty",95,0,0,0,0,250,105,0,0,0,0,0,0,0,67,230,693,543,150,0,105,0,0,250
"20160504160593","Texas",37,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",NA,"$35,000 to $39,999",1,0,"No","No difficulty",40,60,0,0,0,435,240,0,0,0,0,0,0,0,0,35,630,630,0,0,240,0,0,435
"20160908161624","Missori",33,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$150,000 and over",4,2,"Yes","No difficulty",44,0,0,0,0,155,90,0,0,0,0,0,501,0,50,30,525,465,60,0,90,0,0,155
"20160706161812","Massachusetts",61,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$150,000 and over",3,0,"No","No difficulty",240,0,0,0,180,305,105,0,0,0,0,0,85,0,20,75,415,375,40,0,105,0,0,305
"20161110161133","Florida",70,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Part time",2,"$60,000 to $74,999",2,0,"No","No difficulty",70,0,0,70,30,495,65,0,0,0,15,0,0,0,0,0,650,585,65,0,65,0,0,495
"20160807160737","Illinois",67,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$150,000 and over",3,0,"No","No difficulty",150,0,0,0,0,135,135,0,0,0,0,0,570,0,0,0,450,390,60,0,135,0,0,135
"20160505161025","Virginia",44,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$150,000 and over",4,2,"Yes","No difficulty",85,0,0,0,0,105,100,0,0,0,0,0,475,0,5,40,630,565,65,0,100,0,0,105
"20160706162118","New York",85,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$40,000 to $49,999",2,0,"No","Has difficulty",0,0,0,0,0,840,60,0,0,0,0,0,0,0,0,0,540,540,0,0,60,0,0,840
"20160705162154","North Carolina",54,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",1,0,"No","No difficulty",15,60,0,0,40,335,30,0,0,0,40,0,0,0,0,95,825,765,60,0,30,0,0,335
"20160301161683","Connecticut",63,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",1,0,"No","No difficulty",36,0,0,0,0,112,17,0,0,0,60,0,525,0,0,25,620,591,29,0,17,0,0,112
"20161008160767","Tennessee",18,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",16,"$100,000 to $149,999",6,2,"Yes","No difficulty",80,222,0,0,0,172,30,0,0,0,8,0,485,0,0,40,403,398,5,0,30,0,0,172
"20160503161715","Tennessee",63,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$60,000 to $74,999",4,0,"No","No difficulty",34,0,60,0,0,260,173,0,0,0,65,0,0,62,0,265,521,450,71,0,173,0,0,260
"20160908161173","Florida",55,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$100,000 to $149,999",2,0,"No","No difficulty",20,0,0,0,15,415,15,0,0,0,60,0,30,0,0,245,595,520,75,0,15,0,0,415
"20161109161270","California",25,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$60,000 to $74,999",3,1,"Yes","No difficulty",90,0,0,0,0,525,60,0,0,0,0,0,0,0,30,0,735,735,0,0,60,0,0,525
"20160706161011","North Carolina",38,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",3,1,"Yes","No difficulty",85,40,0,0,0,5,100,0,0,0,30,0,460,0,102,10,578,558,20,0,100,0,0,5
"20160504161166","Michigan",39,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",4,2,"Yes","No difficulty",60,0,0,0,0,690,60,0,0,0,0,0,0,0,15,90,525,525,0,0,60,0,0,690
"20160403160788","Alabama",65,"Female","Native, Born in USA","Married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",NA,"$40,000 to $49,999",2,0,"No","No difficulty",53,1,0,0,0,225,20,0,0,0,0,0,0,10,40,576,380,360,20,0,20,0,0,225
"20160112150751","Kentucky",32,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",36,"$60,000 to $74,999",5,3,"Yes","No difficulty",90,0,0,0,0,443,85,0,0,0,25,30,0,1,110,143,513,483,30,0,85,0,0,443
"20160302162054","Florida",48,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$20,000 to $24,999",4,2,"Yes","No difficulty",43,0,0,0,0,230,30,0,0,0,0,0,482,0,0,0,477,447,30,0,30,0,0,230
"20160201161948","Iowa",34,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",41,"$75,000 to $99,999",5,3,"Yes","No difficulty",325,0,0,0,0,240,90,0,0,0,0,0,0,0,5,60,720,720,0,0,90,0,0,240
"20160403161268","Texas",49,"Female","Foreign born, US citizen","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$150,000 and over",2,1,"Yes","No difficulty",35,0,0,0,0,300,30,0,0,0,125,0,0,0,0,286,664,544,120,0,30,0,0,300
"20160112152044","Pennsylvania",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$35,000 to $39,999",5,3,"Yes","No difficulty",75,0,0,0,0,224,125,0,0,0,60,0,0,0,21,315,620,610,10,0,125,0,0,224
"20161211160838","Michigan",44,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$20,000 to $24,999",4,2,"Yes","No difficulty",100,0,0,0,0,365,30,0,0,0,0,0,458,0,17,25,445,420,25,0,30,0,0,365
"20160404162014","Texas",70,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$12,500 to $14,999",1,0,"No","Has difficulty",0,0,0,30,0,615,15,0,0,0,0,0,0,0,0,195,585,510,75,0,15,0,0,615
"20160302160179","Arkansas",51,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",55,"$100,000 to $149,999",3,1,"Yes","No difficulty",50,0,0,0,0,210,35,0,0,0,15,0,665,0,0,0,465,465,0,0,35,0,0,210
"20160202161020","Indiana",61,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$35,000 to $39,999",3,1,"Yes","No difficulty",10,0,0,0,0,375,75,0,0,0,0,0,0,0,90,195,695,665,30,0,75,0,0,375
"20160403160502","Texas",39,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$150,000 and over",4,2,"Yes","No difficulty",120,0,85,0,0,135,60,0,0,0,0,0,0,0,255,195,590,570,20,0,60,0,0,135
"20160606160076","California",49,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",30,"$20,000 to $24,999",3,1,"Yes","No difficulty",10,0,0,0,0,583,70,0,0,0,60,0,0,0,0,197,520,445,75,0,70,0,0,583
"20160201160722","Texas",39,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$20,000 to $24,999",2,0,"No","No difficulty",60,0,0,0,0,120,30,0,0,0,75,0,0,0,0,195,960,960,0,0,30,0,0,120
"20160707161438","Virginia",67,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",1,0,"No","Has difficulty",0,0,0,0,0,725,120,0,0,0,0,0,0,0,0,30,565,540,25,0,120,0,0,725
"20160908161875","Virginia",70,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",1,0,"No","No difficulty",40,0,0,90,0,730,40,0,0,0,0,0,0,0,0,0,525,450,75,0,40,0,0,730
"20160706161244","Arizona",53,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$75,000 to $99,999",2,1,"Yes","No difficulty",111,0,0,0,0,607,95,0,125,0,0,0,10,0,12,85,395,360,35,0,95,0,0,607
"20160212151723","Georgia",48,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$5,000 to $7,499",3,1,"Yes","No difficulty",130,0,0,0,0,110,70,0,0,0,5,0,332,0,178,30,585,510,75,0,70,0,0,110
"20160505160619","Illinois",54,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",4,2,"Yes","No difficulty",425,0,0,0,0,65,90,0,0,0,5,0,405,0,0,15,435,405,30,0,90,0,0,65
"20161211161363","Ohio",25,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",24,"$30,000 to $34,999",3,1,"Yes","No difficulty",33,0,30,0,0,30,20,0,0,0,0,285,397,0,95,40,510,510,0,0,20,0,285,30
"20160504161916","Michigan",35,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$100,000 to $149,999",3,1,"Yes","No difficulty",60,0,0,155,0,150,105,0,0,0,120,0,0,30,15,120,685,665,20,0,105,0,0,150
"20160112152038","Missori",49,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Self-employed, unincorporated","No answer","Part time",20,"$40,000 to $49,999",4,2,"Yes","No difficulty",60,0,0,180,90,360,60,0,0,0,0,0,0,0,0,0,690,600,90,0,60,0,0,360
"20161211160084","West Virginia",44,"Male","Native, Born in USA","Separated","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$10,000 to $12,499",1,0,"No","Has difficulty",17,0,0,0,0,492,20,0,0,0,5,0,0,10,0,158,678,678,0,0,20,0,0,492
"20160908160096","Texas",28,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$25,000 to $29,999",4,2,"Yes","No difficulty",0,0,0,0,0,170,90,0,0,0,0,0,0,0,125,245,810,750,60,0,90,0,0,170
"20160112150982","Florida",85,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$60,000 to $74,999",2,0,"No","No difficulty",10,0,0,75,20,325,130,0,0,0,0,0,0,0,0,285,595,595,0,0,130,0,0,325
"20160302161754","Texas",61,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",30,"$40,000 to $49,999",5,3,"Yes","No difficulty",68,0,0,0,0,120,60,0,0,0,5,0,247,0,0,0,810,780,30,0,60,0,0,120
"20160504161003","Illinois",43,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",55,"$150,000 and over",3,1,"Yes","No difficulty",30,0,0,0,0,110,90,0,0,0,15,0,0,0,180,485,530,525,5,0,90,0,0,110
"20161009161481","Minnesota",52,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",43,"$100,000 to $149,999",1,0,"No","No difficulty",160,0,215,115,215,45,10,0,0,0,0,0,0,0,0,30,530,500,30,0,10,0,0,45
