"timestamp","calories","sat_fat","sodium","sugar","carbs","total_fat","healthy_level","serving_size","ingredients","name","salty_sweet"
2013-11-01 23:19:00,120,1,650,0,18,0,"Unhealthy",1,"wheat flour, corn starch,  soybean","rielitos picosos","Salty"
2013-10-22 21:40:00,110,0,6,9,0,0,"Slightly Unhealthy",2,"Milled corn, sugar, salt","Frosted Flakes","Sweet"
2013-10-24 19:11:00,200,1,330,1,30,8,"Unhealthy",1,"enriched corn meal, vegetable oil, salt","baked cheetos","Salty"
2013-10-10 15:56:00,2,0,0,0,0,8,"Unhealthy",1,"Made with 100% fire-grilled and topped with crisp fresh ingredients","Whopper sandwich","Salty"
2013-10-10 09:48:00,160,11,250,0,13,100,"Unhealthy",1,"Enriched corn mealFerrous sulfateNiacin","Cheetos Flaming Hot crunchy","Salty"
2013-10-22 11:22:00,140,2,280,1,16,8,"Slightly Unhealthy",1,"Corn milk , cheese , sugar","Hot Cheeto Fries","Salty"
2013-10-27 19:19:00,140,3,60,9,0,5,"Slightly Unhealthy",1,"granola sugarcoconut","subnet bakery","Sweet"
2013-10-01 12:04:00,160,3,110,11,22,8,"Unhealthy",1,"Unbleached Enriched FlourRiboflavinSemi-Sweet Chocolate Chips","Chips ahoy","Sweet"
2013-10-28 11:53:00,120,1,110,12,24,3,"Neither healthy nor unhealthy",1,"Wheat, milk and soy ingredients","Nutri grain","Sweet"
2013-10-07 06:40:00,100,0,150,10,23,15,"Slightly healthy",1,"whole grain corn, sugar, corn meal","cocoa puffs","Sweet"
2013-09-24 21:26:00,280,10,230,18,32,140,"Unhealthy",1,"Wheat flour,malted barley flour,niacin","Mini frosted donuts","Sweet"
2013-10-29 19:03:00,80,45,160,21,21,0,"Slightly healthy",1,"water, dextrose,  sugar","gatorade","Sweet"
2013-10-16 14:33:00,150,0,40,40,40,0,"Unhealthy",4,"I don't know","Pepsi","Sweet"
2013-10-22 19:04:00,160,2,250,0,13,11,"Slightly Unhealthy",1,"Enriched corn meal,ferrous sulfate,Naicin","Cheetos flaming hot","Salty"
2013-10-10 09:39:00,250,5,120,27,32,12,"Slightly Unhealthy",1,"Sugar chocolate cocoa","Snickers","Sweet"
2013-10-29 21:13:00,80,0,150,21,21,0,"Slightly healthy",12,"water, fructose corn syrup, 0.5 citric acid","powerade","Sweet"
2013-09-30 08:47:00,80,0,10,11,19,0,"Slightly Unhealthy",1,"Juice concentrates, corn syrup, sugar","Fruit snacks","Sweet"
2013-09-29 17:38:00,65,0,1,13,17,0,"Healthy",1,"Apple","Apple","Sweet"
2013-10-26 20:12:00,150,2,90,12,23,6,"Slightly Unhealthy",1,"Enriched flour,wheat flour,niacin","Assortedcrama cookies","Sweet"
2013-09-30 13:01:00,210,7,30,21,27,11,"Neither healthy nor unhealthy",1,"Sugar, wheat flour, non fat milk","Kit Kat","Sweet"
2013-10-10 09:45:00,150,2,300,1,13,10,"Neither healthy nor unhealthy",3,"enriched corn meal, sulfate, niacin","cheetos puffs flamin hot","Salty"
2013-10-05 15:03:00,110,3,75,11,12,6,"Neither healthy nor unhealthy",2,"milk chocolate (sugar cocoa butter;chocolate;nonfat milkmilk","reese's","Sweet"
2013-10-23 19:27:00,150,0,30,41,41,0,"Slightly Unhealthy",2,"Carbonated water,high fructose,corn syrup","Pepsi","Sweet"
2013-11-05 17:32:00,130,1,270,0,17,7,"Unhealthy",1,"Corn, vegetable oil, and maltodextrin.","Doritos jacked","Salty"
2013-10-02 09:24:00,80,160,160,21,21,0,"Neither healthy nor unhealthy",2,"Water, sugar, dextrose","Gateraid","Sweet"
2013-10-22 16:19:00,110,0,300,1,23,1,"Slightly Unhealthy",1,"Enriched wheat flourSaltMalt","Pretzels","Salty"
2013-10-04 09:48:00,170,1,85,26,33,2,"Slightly healthy",1,"cultured pasteurized grade a low fat milk, sugar, peaches","Yoplait Harvest Peach yougurt","Sweet"
2013-10-08 09:00:00,250,12,120,27,0,110,"Unhealthy",1,"Vitamin A vitamin C calcium","Snickers","Salty"
2013-10-08 14:47:00,140,2,280,2,16,8,"Unhealthy",2,"enriched corn meal,thiamin mononitrate,riboflavin,","chesters fries","Sweet"
2013-10-10 09:35:00,210,1,510,2,34,4,"Neither healthy nor unhealthy",1,"Water, tomato paste, textured vegetable protein","Burrito","Salty"
2013-10-10 09:18:00,150,1,200,0,15,9,"Slightly Unhealthy",3,"Whole corn , corn oil l, turbos flamas seasoning","Turbos flamas","Salty"
2013-10-23 19:29:00,0,0,590,0,0,0,"Slightly Unhealthy",1,"Salt,dextrose potassium,iodide","Iodized salt","Salty"
2013-10-10 10:13:00,120,2,380,0,3,7,"Slightly Unhealthy",1,"chicken,oil, sesoning","KFC chicken leg","Salty"
2013-09-16 22:52:00,130,0,280,35,35,0,"Neither healthy nor unhealthy",3,"Water, Sucrose, dextrose","Gatorade","Sweet"
2013-10-25 19:48:00,70,1,34,0,25,2,"Healthy",1,"vitamin cvitamin adietary fiber","nature valleycrunchy granola barfruit& Nut","Sweet"
2013-10-02 17:26:00,120,1,110,11,24,3,"Slightly healthy",1,NA,"Nutri grain","Sweet"
2013-10-04 09:48:00,250,25,10,18,30,150,"Unhealthy",1,"sugar oil and color food","skittles wild cherry","Sweet"
2013-11-05 14:05:00,190,1,830,2,37,2,"Slightly Unhealthy",1,"Wheat Flour, Durum wheat semolina, salt","Pasta Roni","Salty"
2013-10-15 20:46:00,140,1,140,11,26,3,"Slightly healthy",1,"Rolled oats sugar blueberry flavored fruit pieces","Kroger instant oatmeal","Sweet"
2013-10-21 18:26:00,110,3,105,6,9,4,"Slightly healthy",1,"Soymilk, cane sugar, sea salt","Silk Soymilk","Sweet"
2013-10-22 11:26:00,140,1,280,1,15,13,"Unhealthy",1,"sugar , corn milk , salt","chetttos fries","Salty"
2013-11-04 08:32:00,120,2,180,0,19,5,"Slightly Unhealthy",1,"popping corn palm oilless than 2% salt","Act 2","Sweet"
2013-10-20 14:59:00,160,2,140,14,25,7,"Slightly Unhealthy",3,"Sugar, unbleached enriched flour, niacin","Oreos","Sweet"
2013-10-21 18:21:00,140,4,120,4,15,7,"Slightly Unhealthy",3,"Enriched Wheat Flour, Cream Cheese Filling, water","Mini Cream Cheese Croissants","Sweet"
2013-10-10 08:25:00,50,0,60,10,5,0,"Unhealthy",1,"Vitamin A vitamin D calcium","Yoplait","Salty"
2013-10-10 09:30:00,160,2,250,0,13,11,"Slightly Unhealthy",1,"enriched corn meal, niacin, vegetable oil","cheetos flaming hot crunchy","Salty"
2013-09-16 13:39:00,320,3,510,1,25,22,"Slightly Unhealthy",1,"enriched corn meal , ferrous sulfate ,niacin","hot chettos","Salty"
2013-10-29 06:51:00,200,2,16,16,38,5,"Slightly Unhealthy",2,"Enriched flour, wheat, reduced iron","Pop tarts blueberry","Sweet"
2013-09-30 18:13:00,160,2,140,14,25,7,"Neither healthy nor unhealthy",1,"Sugar , un bleached enriched flour , canola oil","Oreos","Sweet"
2013-10-03 09:42:00,200,0,150,18,10,12,"Neither healthy nor unhealthy",4,"Flour enriched niacin","mnm bit size cookies","Sweet"
2013-10-17 17:20:00,110,0,160,9,22,2,"Slightly Unhealthy",1,"Whole grain,sugar,modified corn.","Honey nut cheerios","Sweet"
2013-10-10 08:39:00,240,1,150,21,43,5,"Neither healthy nor unhealthy",1,"Organic brown rice syrup, organic rolled oats, soy rice crisps","Clif bar","Salty"
2013-10-23 17:05:00,150,1,200,0,15,9,"Slightly Unhealthy",1,"whole corn, corn oil, turbos flamas seasoning","Turbos Flames","Salty"
2013-10-17 17:11:00,200,4,15,21,21,12,"Neither healthy nor unhealthy",2,"sugar, plam oil, hazelnuts","nutella","Sweet"
2013-09-15 10:27:00,370,9,430,26,48,18,"Slightly Unhealthy",4,"enriched bleached wheat flour , malted barley flour , niacin","powdered mini donuts","Sweet"
2013-10-09 12:38:00,120,0,200,2,210,30,"Neither healthy nor unhealthy",2,"dehydrated, potatoes, modified food","Baked Ruffles","Salty"
2013-10-27 17:30:00,0,1,310,0,20,5,"Neither healthy nor unhealthy",2,"Potatoe flour, expeller pressed salt flour oil, rice flour","Veggie sticks","Salty"
2013-10-02 10:34:00,110,0,160,8,22,3,"Neither healthy nor unhealthy",1,"Whole grain wheat, sugar, & rice flour","Cinnamon Toast Crunch Crisps","Sweet"
2013-09-26 18:36:00,120,0,0,2,21,4,"Neither healthy nor unhealthy",3,"Yellow corn, sunflower, oil","Popped corn chips kettle","Sweet"
2013-10-24 11:13:00,200,6,35,27,29,9,"Slightly Unhealthy",1,"1.milk 2.caramel 3.butter","chocolate","Sweet"
2013-10-04 17:00:00,130,4,35,9,16,7,"Unhealthy",2,"unbleached enriched wheat flour , sugar , vegetable oils","milanos mint chocolate","Sweet"
2013-10-13 18:33:00,200,2,170,16,38,5,"Unhealthy",1,"Enriched flour, corn syrup, high fructose corn syrup","pop tart","Sweet"
2013-10-14 07:49:00,190,6,25,19,21,12,"Neither healthy nor unhealthy",1,"milk chocolate, sugar,  almonds","Hershey","Sweet"
2013-09-26 17:56:00,140,0,65,38,38,0,"Slightly Unhealthy",1,"Carbonated water, high fructose, corn syrup","Sprite","Sweet"
2013-10-24 19:31:00,0,0,55,0,0,0,"Slightly Unhealthy",3,"Distilled vinegar,water,salt","French's classic yellow mustard","Salty"
2013-10-10 09:37:00,200,2,350,1,30,8,"Neither healthy nor unhealthy",1,"enriched corn meal, niacin, thiamin mononitrate","baked cheetos crunchy cheese","Salty"
2013-10-08 08:25:00,160,10,160,0,16,15,"Slightly Unhealthy",2,"Vitamin A vitamin C calcium","Fritos","Salty"
2013-10-26 16:45:00,160,0,40,30,38,2,"Slightly Unhealthy",1,"Suger,corn syrup,invert suger","Suger babies","Sweet"
2013-10-02 17:15:00,290,2,370,2,36,14,"Slightly Unhealthy",1,"Corn, vegetable oil , maltodextrin","Munchies","Salty"
2013-10-24 19:01:00,250,1,280,21,46,6,"Slightly Unhealthy",1,"toasted rice cereal, marshmallow, sugar","rise krispies treats","Sweet"
2013-09-30 07:39:00,220,1,130,29,35,2,"Healthy",1,"apple juice, banana puree,strawberry puree","naked","Sweet"
2013-10-10 10:09:00,110,2,50,6,13,6,"Neither healthy nor unhealthy",1,"Wheat flourSugar Vegetable oil","Hello panda Chocolate creme filled cookies","Sweet"
2013-10-01 14:50:00,140,2,280,1,16,8,"Slightly Unhealthy",1,"Enriched corn meal, Vegetable oil, Dried potatoes","Hot Cheetos Fries","Salty"
2013-10-22 09:47:00,130,1,190,3,24,4,"Neither healthy nor unhealthy",1,"Dried potatoes , corn starch , and corn oil","Baked lay's sour cream & onion","Salty"
2013-09-15 10:47:00,100,0,15,22,23,0,"Healthy",1,"water , oncentrated apple juice ,  calcium citrate","minute maid apple juice","Sweet"
2013-10-07 17:13:00,90,1,90,7,18,2,"Healthy",1,"cereal,wheat brain,soluble wheat fiber","chocolate strawberry granola bars","Sweet"
2013-10-10 08:47:00,200,0,90,0,0,0,"Neither healthy nor unhealthy",1,"Fold cons beacons a grains","Croque nature","Sweet"
2013-10-25 09:44:00,210,299,300,0,234,12,"Slightly Unhealthy",2,"Sugar coca better milk","Chocolate","Sweet"
2013-10-02 21:52:00,250,0,75,63,63,0,"Unhealthy",1,"Not listed. =(","Baja Blast Freeze","Sweet"
2013-09-18 18:27:00,4,15,2350,22,300,9,"Unhealthy",2,"corn syrup,sucrose,gelatin,","sourgummy glo-worms","Sweet"
2013-10-10 08:42:00,160,3,85,17,21,8,"Neither healthy nor unhealthy",9,"chocolate,butter,peanuts","snickers","Sweet"
2013-10-10 15:33:00,70,0,105,17,17,0,"Slightly Unhealthy",1,"water,high fructose corn syrup,passionfruit,","hawaiian punch","Sweet"
2013-10-08 08:45:00,160,2,250,1,13,10,"Slightly Unhealthy",1,"corn ferrous sulfate naicle","cheetos","Salty"
2013-09-30 08:37:00,140,1,190,0,190,70,"Neither healthy nor unhealthy",1,"Corn , Vegetable Oil , Maltodextrin","Doritos","Salty"
2013-10-10 08:08:00,100,0,35,27,27,0,"Slightly Unhealthy",12,"carbon water suchan Carmen color","Coca-Cola","Sweet"
2013-10-16 12:37:00,60,0,0,12,15,0,"Healthy",1,"Apple, Apple Juice Concentrate","GoGo Squeeze","Sweet"
2013-11-11 19:17:00,420,4,470,25,69,11,"Neither healthy nor unhealthy",1,"coocked maccaroni, cheese , soybean oil","kid cuisine mac and cheese","Salty"
2013-10-06 13:38:00,356,25,15,5,36,20,"Slightly Unhealthy",2,"Wheat bread, eggs, cinnamon","Fench Toast","Sweet"
2013-10-29 21:44:00,80,0,150,21,21,0,"Slightly healthy",12,"water, fructose corn syrup,0.5 citric acid","powerade","Sweet"
2013-10-10 08:25:00,390,4,770,2,44,23,"Unhealthy",1,"Corn meal, ferrous sulfate, naicin","Chester's Fries","Salty"
2013-10-10 10:05:00,240,4,150,15,34,11,"Neither healthy nor unhealthy",1,"0enriched flour, powered sugar, vegetable shortening","grandma`s cookies","Sweet"
2013-10-02 09:05:00,150,1,18,0,16,10,"Unhealthy",1,"potatoes sunflower oil andor corn oil, and salt.","Lay's classic","Salty"
2013-10-03 18:13:00,160,1,55,4,8,14,"Slightly Unhealthy",1,"Kernels, sugar, sunflower oil","Sun flower seeds","Salty"
2013-09-27 16:17:00,220,2,200,20,37,7,"Neither healthy nor unhealthy",1,"Enriched flourSugarWater","Chocolate chip cookie","Sweet"
2013-10-24 10:40:00,160,2,150,13,23,7,"Neither healthy nor unhealthy",1,"Almonds, whole grains, high maltose","Nature valley","Salty"
2013-10-08 08:53:00,250,5,120,27,32,12,"Slightly healthy",2,"sugar chocolate,cocoa butter,skim milk chocolate","snickers","Sweet"
2013-09-25 21:35:00,120,1,60,7,16,5,"Neither healthy nor unhealthy",5,"enriched flour, margarine, sugar","strawberry shortbread cookies","Sweet"
2013-10-13 18:51:00,140,1,0,0,26,25,"Neither healthy nor unhealthy",1,"whole grain rolled oats","Quick oats","Sweet"
2013-10-21 18:14:00,120,0,200,9,11,0,"Healthy",2,"Tomato Purí©e, orange juice, celery purí©e","Naked: Power Garden","Sweet"
2013-10-26 13:49:00,130,2,140,11,21,6,"Slightly Unhealthy",1,"Enriched corn flour, reduced iron, thiamine mononitrate","Mini Oreos","Sweet"
2013-10-19 21:32:00,220,2,200,20,37,7,"Neither healthy nor unhealthy",1,"Enriched flour, wheat flour, malted barley flour","Chocolate cookie","Sweet"
2013-10-09 13:26:00,160,2,260,1,13,10,"Slightly healthy",1,"enriched corn ferrous sulfate niacin","cheetos","Salty"
2013-10-10 09:36:00,120,50,60,10,90,45,"Neither healthy nor unhealthy",1,"cheddar &sour cream, ruffles","cheddar chips","Salty"
2013-10-02 20:37:00,100,0,5,16,23,0,"Neither healthy nor unhealthy",2,"Corn syrup,sugar, apple purí©e concentrate","Kellogg's fruity snacks","Sweet"
2013-10-02 09:29:00,150,12,160,1,15,1,"Unhealthy",3,"Corn vegetable oil","Doritos","Salty"
2013-09-19 19:15:00,170,2,30,10,0,11,"Slightly healthy",3,"Walnuts, dark chocolate, cranberries","Omega-3 mix","Sweet"
2013-10-11 22:02:00,270,5,120,23,33,13,"Slightly Unhealthy",1,"sugar, palm oil, hazelnuts","nutella","Sweet"
2013-10-10 08:15:00,90,0,60,40,26,0,"Slightly healthy",3,"milk raspberry corn starch","yoplait","Sweet"
2013-09-17 20:35:00,120,0,160,0,20,4,"Neither healthy nor unhealthy",15,"Whole grain soft white wheat, soybean, and oil","Triscuits","Salty"
2013-10-05 11:22:00,170,3,490,1,20,10,"Unhealthy",1,"corn flour,hydrogenated soybean and/or canolacanola","takis","Salty"
2013-10-03 21:49:00,160,15,230,1,14,10,"Neither healthy nor unhealthy",4,"Enriched corn meal, vegetable oil, and xxtra flamin hot seasoning","Cheetos - xxtra flamin hot","Salty"
2013-11-01 20:13:00,130,0,135,6,26,2,"Healthy",1,"corn, whole grain wheat, sugar","honey bunches of oats","Sweet"
2013-11-11 19:07:00,160,3,290,10,22,6,"Neither healthy nor unhealthy",1,"bleached flour, nacin reduced iron, sugar","cinnabon","Sweet"
2013-09-29 20:21:00,0,0,0,0,0,0,"Neither healthy nor unhealthy",1,"K","Cranberry juice","Sweet"
2013-10-29 21:41:00,180,1,210,1,17,11,"Slightly Unhealthy",1,"potatoes, vegetable oil, cheddar and sour cream seasoning","Ruffles","Salty"
2013-10-21 18:03:00,160,2,250,0,13,11,"Unhealthy",2,"ferrous sulfate, enriched corn, niacin","cheetos flamin hot","Salty"
2013-09-26 18:16:00,420,45,490,35,72,12,"Neither healthy nor unhealthy",1,"Enriched flour, wheat flour, niacin","Pop tarts chocolate chip","Sweet"
2013-09-16 22:29:00,450,4,650,0,44,28,"Unhealthy",1,"Potatoes, Vegtable Oil, Queso Seasoning","Ruffles Queso","Salty"
2013-10-21 17:48:00,60,1,190,0,14,1,"Neither healthy nor unhealthy",2,"water, xylitol, cream","jello milk chocolate","Sweet"
2013-10-17 16:43:00,150,1,270,16,32,5,"Slightly healthy",1,"corn floursugaroat flourBrown sugar","capn crunches","Sweet"
2013-10-10 09:59:00,150,1,170,13,28,4,"Neither healthy nor unhealthy",1,"toasted rice cereal, marshmallow,  fructose","rice krispies treats","Sweet"
2013-10-08 08:33:00,170,10,490,1,20,15,"Unhealthy",1,"Vitamin A vitamin C calcium","Takis","Salty"
2013-10-10 10:27:00,270,4,240,23,41,11,"Neither healthy nor unhealthy",1,"sugar, unbleached enriched flour, high oleic","oreos","Salty"
2013-10-10 08:39:00,10,5,1,14,14,3,"Neither healthy nor unhealthy",1,"sugar glucose syrup and vegetable oil","kopiko coffee candy","Sweet"
2013-10-01 17:30:00,60,0,120,2,12,1,"Neither healthy nor unhealthy",1,"Whole wheat flour, water, sugar","Whole wheat bread","Sweet"
2013-10-10 19:53:00,120,0,140,6,25,2,"Neither healthy nor unhealthy",1,"corn, whole grain  wheat, sugar","honey bunches of oats","Sweet"
2013-11-11 18:56:00,160,2,160,1,15,10,"Neither healthy nor unhealthy",1,"corn, corn oil, hot seasoning","fritos falmin hot","Salty"
2013-10-10 10:12:00,240,4,150,15,34,11,"Slightly Unhealthy",1,"enriched flourpowdered sugarvegetable shortening","grandmas mini sandwich cremes","Sweet"
2013-10-24 09:50:00,160,60,10,0,6,100,"Unhealthy",2,"Enriched corn,ferrous,sulfate.","Hot Cheetos","Salty"
2013-10-10 08:37:00,110,3,75,11,12,6,"Neither healthy nor unhealthy",14,"milk,peanuts,butter","reeses","Sweet"
2013-10-03 09:56:00,120,1,260,0,14,6,"Slightly Unhealthy",1,"Enrich corn meal ferrous sulfate naicin","Funyuns onion flavored rings","Salty"
2013-09-17 18:24:00,140,4,770,2,44,390,"Unhealthy",2,"enriched corn , thiamin cheese","chesters fries","Salty"
2013-10-09 21:21:00,160,2,250,0,13,11,"Unhealthy",1,"Enriched corn mealVegetable oilFlamin' hot seasoning","Cheetos flamin hot","Salty"
2013-10-11 12:46:00,230,3,3,38,43,3,"Healthy",1,"milk, stawberrys,oil","yogurt","Sweet"
2013-10-10 09:30:00,130,0,100,8,20,4,"Neither healthy nor unhealthy",1,"whole wheat,flour,niacin","honey graham crackers","Sweet"
2013-10-17 17:23:00,110,0,5,17,25,0,"Slightly Unhealthy",1,"Dried plums,medium chain,triglycerides","Prunes with pits","Sweet"
2013-10-22 09:44:00,50,0,110,14,14,0,"Slightly Unhealthy",3,"Water SucroseDextrose","Gatorade","Sweet"
2013-10-19 00:20:00,190,0,15,45,46,0,"Healthy",1,"filtered water, sugar, citric acid","raspberry tea Snapple","Sweet"
2013-10-10 10:18:00,220,7,100,19,26,0,"Unhealthy",1,"Sugar vegetable oil corn syrup","Hershey's","Sweet"
2013-10-25 18:49:00,160,2,160,0,17,10,"Unhealthy",1,"Corn, vegetable oil, salt","Fritos","Salty"
2013-10-10 12:08:00,160,2,180,1,15,10,"Slightly Unhealthy",16,"patatos,vegetable oil,sunflower","ruffles","Salty"
2013-10-15 13:06:00,240,2,470,5,33,10,"Slightly Unhealthy",1,"unbleached flour,soybean oil ,corn syrup","tosted chips","Salty"
2013-10-04 16:35:00,170,2,170,12,26,2,"Neither healthy nor unhealthy",1,"Corn Syrup, Wheat Flour, Barley Malt","Oatmeal Pies","Sweet"
2013-09-15 22:05:00,150,1,180,1,18,8,"Slightly Unhealthy",1,"corn,  vegetable oil , maltodextrin","Doritos cool ranch","Salty"
2013-10-11 18:07:00,210,1,220,4,27,9,"Neither healthy nor unhealthy",1,"whole corn, sunflower, canola oil","sun chips","Salty"
2013-10-17 21:35:00,140,0,55,38,0,0,"Slightly Unhealthy",1,"waterhigh fructose corn syrupnatural flavor","squirt","Sweet"
2013-10-10 08:22:00,1,1,3,8,17,2,"Unhealthy",1,"tosted rice cereal, salt,sugar","rice krispies treats","Sweet"
2013-10-10 09:50:00,80,0,160,21,21,0,"Neither healthy nor unhealthy",1,"Water, sugar, dextrose","Gatorade","Sweet"
2013-10-10 10:29:00,140,0,15,25,34,0,"Neither healthy nor unhealthy",1,"sugar, corn syrup, corn starch","sour chewy cubes","Sweet"
2013-10-22 10:02:00,160,2,250,0,13,11,"Slightly Unhealthy",1,"Enriched corn meal (corn meal,ferrous sulfate","Hot Cheetos","Salty"
2013-09-24 09:29:00,140,2,90,10,29,4,"Unhealthy",1,"Chicory root extract, semisweet chocolate chips, & whole grain oats.","Fiber 1 bar","Sweet"
2013-10-09 15:56:00,85,0,3,7,11,0,"Slightly healthy",1,"fruit puree, apple, banana puree","mixed fruit launch","Sweet"
2013-09-16 20:45:00,160,2,150,13,23,7,"Slightly healthy",1,"Almonds, whole grain oats, high maltose corn syrup","Nature Valley Almond Bar","Sweet"
2013-10-08 09:02:00,70,0,80,19,19,0,"Unhealthy",12,NA,"Brisk iced tea","Salty"
2013-10-25 18:15:00,190,7,100,19,31,7,"Unhealthy",3,"Sugar, corn syurp, milk","Whoppers","Sweet"
2013-10-10 10:15:00,170,2,280,1,15,12,"Slightly Unhealthy",1,"0enriched corn meal,vegetable oil, cheese seasoning","cheese cheetos","Salty"
2013-10-10 08:20:00,390,2,0,1,280,8,"Slightly Unhealthy",3,"Enriched corn meal, vegetable oil, dried potatoes","Chester's hot fries","Salty"
2013-11-06 21:19:00,140,1,210,0,16,8,"Slightly Unhealthy",1,"Corn,vegetable oil, sunflower","Doritos","Salty"
2013-10-29 22:07:00,80,0,150,21,21,0,"Slightly healthy",12,"water, fructose corn syrup, citric acid","powerade","Sweet"
2013-09-16 19:33:00,140,1,2400,1,16,8,"Unhealthy",1,"Enriched Corn Meal, Sulfate, Niacin","Hot Cheetos","Salty"
2013-10-13 18:48:00,110,0,140,11,27,0,"Neither healthy nor unhealthy",1,"Milled corn, sugar, malt flavoring","Frosted flakes","Sweet"
2013-11-04 08:47:00,60,0,4,5,2,4,"Slightly Unhealthy",1,"sugar corn syrupmalic acid","jolly rancher","Sweet"
2013-10-26 18:04:00,140,1,210,0,16,8,"Unhealthy",1,"Corn, vegetable oil, salt","Doritos","Salty"
2013-11-01 23:14:00,27,0,0,9,13,0,"Slightly Unhealthy",2,"sugar, strawberry juice, fruit pectin","strawberry ( fruit spread)","Sweet"
2013-10-21 18:29:00,100,6,105,1,1,9,"Neither healthy nor unhealthy",1,"Pasteurized milk and cream, whey protein concentrate, salt","Philadelphia cream cheese","Sweet"
2013-10-02 18:25:00,130,0,120,8,21,4,"Unhealthy",1,"Whole wheat flour, enriched flour, sugar","Belly bears","Sweet"
2013-10-28 16:23:00,312,7,560,1,37,16,"Unhealthy",1,"Corn, vegetable oil, spices","Tostitos salsa verde","Salty"
2013-11-01 23:37:00,60,0,25,12,14,0,"Slightly Unhealthy",2,"water, fructose corn syrup, citric acid","tampico citrus punch","Sweet"
2013-10-03 21:42:00,180,4,150,1,17,6,"Neither healthy nor unhealthy",1,"Protein blend, Carmel , non fat milk","Revolution","Sweet"
2013-10-26 15:19:00,250,0,70,61,64,0,"Healthy",1,"Water, orange, pear","Mistic orange carrot","Sweet"
2013-10-16 16:47:00,150,1,200,0,15,29,"Unhealthy",1,NA,"Turbos","Salty"
2013-10-25 18:08:00,190,7,30,21,23,11,"Neither healthy nor unhealthy",2,"Milk chocolate , sugar , milk","Hersheys milk chocolate","Sweet"
2013-10-10 09:14:00,5,0,0,0,2,0,"Neither healthy nor unhealthy",14,"Gum baseMalititol syrupSorbitol","Trident layers","Sweet"
2013-10-10 21:05:00,130,0,16,18,31,0,"Neither healthy nor unhealthy",2,"Juice from concentrates, corn syrup, sugar","Fruit snaks","Sweet"
2013-10-01 17:10:00,320,3,500,1,30,22,"Unhealthy",1,"enriched corn mealferrous sulfateniacin","hot cheetos","Sweet"
2013-10-13 20:55:00,160,2,270,0,18,9,"Slightly Unhealthy",3,"Corn flour, vegetable oil, idolized salt","Entre-2 extreme","Salty"
2013-09-30 20:18:00,200,1,330,1,30,8,"Slightly Unhealthy",1,"Enriched corn meal,sulfate,niacin","Baked cheetos","Salty"
2013-10-20 15:14:00,110,0,0,22,30,0,"Neither healthy nor unhealthy",1,"Raisins, canola/palm oil","Raisins","Sweet"
2013-09-26 21:13:00,130,0,19,4,29,0,"Healthy",1,"rice, sugar, and salt","rice crispies","Sweet"
2013-09-24 21:12:00,110,0,140,11,27,0,"Slightly Unhealthy",1,"Milled corn,sugar,malt flavoring","Frosted flakes","Sweet"
2013-10-10 15:43:00,70,0,20,17,18,0,"Neither healthy nor unhealthy",1,"filtered water, pure cane sugar, coconut water concentrated","bodyarmor","Sweet"
2013-10-10 10:16:00,140,1,200,0,16,8,"Unhealthy",4,"cornvegetable oilmaltodextrin","doritos dinamita","Salty"
2013-10-03 08:49:00,320,3,500,0,30,22,"Unhealthy",1,"Enriched corn meal, ferrous sulfate, niacin","Flamin Hot Cheetos","Salty"
2013-10-25 18:29:00,140,2,120,12,25,4,"Neither healthy nor unhealthy",4,"Eggs, corn syurp, iron","Vanilla wafers","Sweet"
2013-10-04 17:02:00,140,3,240,3,18,7,"Unhealthy",2,"enriched flour, palm oil , water","honey mustard pretzels","Salty"
2013-10-26 18:55:00,140,1,210,0,16,8,"Unhealthy",1,"Corn, vegetable oil, cheese","Doritos","Salty"
2013-10-10 08:41:00,140,2,280,1,16,23,"Unhealthy",1,"Enriched corn meal, ferrous sulfate, niacin","Chesters fries flamin hot","Salty"
2013-10-29 20:57:00,80,0,150,21,21,0,"Slightly healthy",12,"water,fructose corn syrup, 0.5 citric acid","powerade","Sweet"
2013-10-03 19:09:00,110,0,0,22,30,0,"Slightly healthy",1,"raisins","natural raisin","Sweet"
2013-09-26 18:19:00,200,2,170,16,38,5,"Slightly Unhealthy",1,"Enriched flour, wheat flour, niacin","Pop tarts strawberry","Sweet"
2013-10-10 18:48:00,290,6,1190,2,39,110,"Slightly Unhealthy",1,"enriched wheat flour, vegatable oil, preserved by TBHQ","Maruchan Instant Lunch","Salty"
2013-09-29 20:20:00,0,0,0,0,0,0,"Neither healthy nor unhealthy",1,"K","Gronola bar","Salty"
2013-10-10 10:12:00,130,0,120,8,21,35,"Slightly Unhealthy",1,"Whole weat flour, enriched flour, sugar","Belly bears","Sweet"
2013-11-01 23:11:00,160,2,260,0,13,11,"Unhealthy",1,"enriched corn meal, niacin, vegetable oil","cheetos","Salty"
2013-10-04 23:01:00,270,5,360,33,46,9,"Slightly Unhealthy",1,"water, corn syrup, sugar","Twinkies","Sweet"
2013-10-10 10:10:00,220,2,200,20,37,7,"Slightly Unhealthy",1,"Enriched Flour,wheat,Niacin","Chocolate chip Cookies","Sweet"
2013-10-08 08:29:00,140,8,210,210,5,12,"Unhealthy",2,"Vitamin A vitamin C thiamin","Doritos","Salty"
2013-10-27 13:45:00,25,400,0,4,500,200,"Healthy",1,"Sucrose ,corn syrup,water","Centrum","Sweet"
