Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-03-04 18:00:00+00:00,Vancouver,207.0,16.5,7.4,76.0,3.9,6.0,Residential
2024-06-20 08:00:00+00:00,Vancouver,388.0,38.1,5.6,38.0,13.4,19.3,Residential
2024-04-25 00:00:00+00:00,Vancouver,171.0,10.7,3.8,78.0,11.6,17.6,Residential
2024-02-11 18:00:00+00:00,Vancouver,284.0,35.4,8.1,44.0,7.5,10.8,Residential
2024-07-08 01:00:00+00:00,Vancouver,304.0,13.8,8.1,156.0,29.3,42.7,Residential
2024-05-27 07:00:00+00:00,Vancouver,273.0,32.5,5.6,25.0,11.5,17.2,Residential
2024-03-21 06:00:00+00:00,Vancouver,367.0,56.4,20.4,17.0,24.7,38.0,Residential
2024-07-28 23:00:00+00:00,Vancouver,180.0,4.5,3.3,88.0,12.4,18.2,Residential
2024-04-12 10:00:00+00:00,Vancouver,261.0,32.1,7.8,40.0,11.6,16.8,Residential
2024-09-06 00:00:00+00:00,Vancouver,297.0,14.0,6.4,116.0,20.0,28.9,Residential
2024-04-02 00:00:00+00:00,Vancouver,250.0,16.7,6.9,72.0,17.0,26.0,Residential
2024-08-01 18:00:00+00:00,Vancouver,173.0,9.1,6.7,58.0,9.2,13.7,Residential
2024-12-20 18:00:00+00:00,Vancouver,350.0,40.7,7.6,21.0,8.6,9.1,Residential
2024-04-11 12:00:00+00:00,Vancouver,325.0,46.8,7.7,12.0,15.8,24.8,Residential
2024-02-17 14:00:00+00:00,Vancouver,264.0,17.0,3.8,68.0,8.7,12.6,Residential
2024-03-24 03:00:00+00:00,Vancouver,339.0,43.4,11.1,37.0,13.8,19.8,Residential
2024-03-08 15:00:00+00:00,Vancouver,221.0,18.8,4.6,80.0,11.7,18.3,Residential
2024-12-21 03:00:00+00:00,Vancouver,295.0,60.3,8.7,4.0,14.0,14.3,Residential
2024-04-20 06:00:00+00:00,Vancouver,405.0,43.7,9.0,39.0,11.9,17.1,Residential
2024-04-17 20:00:00+00:00,Vancouver,202.0,11.1,6.3,79.0,6.8,10.4,Residential
2024-01-04 08:00:00+00:00,Vancouver,290.0,30.3,6.9,25.0,6.4,9.2,Residential
2024-08-24 10:00:00+00:00,Vancouver,151.0,6.7,1.9,54.0,2.1,3.0,Residential
2024-05-27 12:00:00+00:00,Vancouver,222.0,22.0,3.7,30.0,8.9,13.7,Residential
2024-10-12 17:00:00+00:00,Vancouver,272.0,16.1,4.3,37.0,7.5,11.2,Residential
2024-08-25 18:00:00+00:00,Vancouver,154.0,7.3,3.4,54.0,7.4,11.4,Residential
2024-05-15 04:00:00+00:00,Vancouver,291.0,32.8,6.8,60.0,24.0,36.4,Residential
2024-07-01 19:00:00+00:00,Vancouver,140.0,6.7,5.2,67.0,8.1,11.9,Residential
2024-07-20 12:00:00+00:00,Vancouver,266.0,25.7,5.0,19.0,10.9,15.8,Residential
2024-09-22 13:00:00+00:00,Vancouver,320.0,38.9,10.5,7.0,22.1,32.9,Residential
2024-07-26 14:00:00+00:00,Vancouver,175.0,22.2,8.0,23.0,8.3,12.5,Residential
2024-09-02 04:00:00+00:00,Vancouver,498.0,50.0,9.5,37.0,21.5,30.7,Residential
2024-07-28 21:00:00+00:00,Vancouver,177.0,4.5,3.1,80.0,12.6,18.6,Residential
2024-09-03 00:00:00+00:00,Vancouver,221.0,13.2,6.3,90.0,7.8,11.4,Residential
2024-01-28 20:00:00+00:00,Vancouver,394.0,34.9,9.4,10.0,8.4,12.0,Residential
2024-01-22 07:00:00+00:00,Vancouver,273.0,41.3,4.4,29.0,5.7,8.2,Residential
2024-12-05 11:00:00+00:00,Vancouver,733.0,29.6,4.8,42.0,10.7,10.7,Residential
2024-08-02 02:00:00+00:00,Vancouver,281.0,19.0,4.9,83.0,14.7,21.1,Residential
2024-08-03 04:00:00+00:00,Vancouver,332.0,29.5,4.6,57.0,18.9,27.5,Residential
2024-07-03 23:00:00+00:00,Vancouver,165.0,8.1,6.2,91.0,9.2,14.1,Residential
2024-04-27 18:00:00+00:00,Vancouver,162.0,8.0,2.6,71.0,2.0,2.9,Residential
2024-06-28 06:00:00+00:00,Vancouver,187.0,21.7,4.8,35.0,7.3,10.6,Residential
2024-07-06 10:00:00+00:00,Vancouver,325.0,32.3,6.3,38.0,11.4,16.6,Residential
2024-02-19 07:00:00+00:00,Vancouver,469.0,51.0,14.6,22.0,16.8,24.9,Residential
2024-01-25 16:00:00+00:00,Vancouver,260.0,32.2,6.9,37.0,6.3,9.8,Residential
2024-11-19 09:00:00+00:00,Vancouver,175.0,21.5,2.5,56.0,3.0,3.4,Residential
2024-09-26 16:00:00+00:00,Vancouver,172.0,12.2,4.0,50.0,4.9,8.0,Residential
2024-04-27 08:00:00+00:00,Vancouver,299.0,44.2,10.9,12.0,12.6,18.7,Residential
2024-04-14 17:00:00+00:00,Vancouver,250.0,20.1,11.3,67.0,15.7,23.3,Residential
2024-07-15 19:00:00+00:00,Vancouver,146.0,6.5,5.1,50.0,8.0,12.0,Residential
2024-02-22 15:00:00+00:00,Vancouver,242.0,35.7,6.8,29.0,7.5,10.9,Residential
2024-01-01 14:00:00+00:00,Vancouver,260.0,37.9,9.3,19.0,7.7,11.4,Residential
2024-06-16 14:00:00+00:00,Vancouver,141.0,10.0,3.3,49.0,2.9,4.3,Residential
2024-05-06 23:00:00+00:00,Vancouver,161.0,3.2,2.5,87.0,2.4,3.8,Residential
2024-09-18 06:00:00+00:00,Vancouver,258.0,35.6,10.7,28.0,15.1,22.4,Residential
2024-06-21 20:00:00+00:00,Vancouver,250.0,18.7,13.9,129.0,25.7,37.3,Residential
2024-07-19 13:00:00+00:00,Vancouver,198.0,19.0,4.0,32.0,8.7,12.9,Residential
2024-11-17 01:00:00+00:00,Vancouver,235.0,29.1,2.9,50.0,1.9,2.0,Residential
2024-05-03 05:00:00+00:00,Vancouver,361.0,42.4,10.9,38.0,16.6,25.0,Residential
2024-07-13 05:00:00+00:00,Vancouver,337.0,37.1,9.1,78.0,20.9,30.5,Residential
2024-09-26 06:00:00+00:00,Vancouver,188.0,22.7,3.9,32.0,6.4,9.1,Residential
2024-02-18 04:00:00+00:00,Vancouver,523.0,46.3,15.7,25.0,14.0,20.5,Residential
2024-12-25 22:00:00+00:00,Vancouver,172.0,14.8,3.4,63.0,1.3,1.4,Residential
2024-08-28 09:00:00+00:00,Vancouver,281.0,29.8,5.5,28.0,9.2,13.4,Residential
2024-05-26 20:00:00+00:00,Vancouver,164.0,9.9,3.7,59.0,4.7,7.1,Residential
2024-12-04 09:00:00+00:00,Vancouver,632.0,44.1,4.9,25.0,15.1,15.4,Residential
2024-09-12 23:00:00+00:00,Vancouver,210.0,12.6,6.6,80.0,10.2,15.0,Residential
2024-06-26 23:00:00+00:00,Vancouver,121.0,4.1,2.7,67.0,6.3,10.1,Residential
2024-11-17 00:00:00+00:00,Vancouver,225.0,25.7,2.9,54.0,3.8,4.1,Residential
2024-08-19 00:00:00+00:00,Vancouver,173.0,6.0,3.2,86.0,11.1,16.2,Residential
2024-03-08 09:00:00+00:00,Vancouver,328.0,55.5,6.0,37.0,17.6,26.7,Residential
2024-11-19 15:00:00+00:00,Vancouver,223.0,18.1,2.9,66.0,4.1,4.8,Residential
2024-01-15 10:00:00+00:00,Vancouver,241.0,18.7,3.7,54.0,9.0,12.9,Residential
2024-04-09 13:00:00+00:00,Vancouver,165.0,10.6,2.6,63.0,2.9,4.4,Residential
2024-04-05 23:00:00+00:00,Vancouver,172.0,9.2,6.8,94.0,6.4,10.8,Residential
2024-12-27 21:00:00+00:00,Vancouver,541.0,32.1,8.1,40.0,7.4,8.4,Residential
2024-08-23 07:00:00+00:00,Vancouver,283.0,35.9,8.7,40.0,25.4,38.1,Residential
2024-06-06 14:00:00+00:00,Vancouver,242.0,20.9,5.0,38.0,9.7,15.8,Residential
2024-06-17 07:00:00+00:00,Vancouver,215.0,28.5,8.0,49.0,14.9,23.5,Residential
2024-04-02 06:00:00+00:00,Vancouver,448.0,59.9,17.0,7.0,22.5,33.5,Residential
2024-08-03 02:00:00+00:00,Vancouver,290.0,20.2,5.0,91.0,19.3,28.3,Residential
2024-08-29 01:00:00+00:00,Vancouver,222.0,12.9,4.9,63.0,6.5,9.8,Residential
2024-10-11 06:00:00+00:00,Vancouver,510.0,26.9,10.5,26.0,9.7,14.4,Residential
2024-06-19 20:00:00+00:00,Vancouver,211.0,12.7,9.6,88.0,11.2,16.4,Residential
2024-12-12 23:00:00+00:00,Vancouver,732.0,54.4,11.3,22.0,17.5,17.7,Residential
2024-03-18 14:00:00+00:00,Vancouver,227.0,27.1,4.4,60.0,5.3,7.8,Residential
2024-06-16 02:00:00+00:00,Vancouver,155.0,7.6,3.1,65.0,5.4,8.5,Residential
2024-08-30 04:00:00+00:00,Vancouver,445.0,37.7,5.6,37.0,15.7,22.5,Residential
2024-09-29 21:00:00+00:00,Vancouver,151.0,4.4,3.3,73.0,3.0,4.5,Residential
2024-12-28 15:00:00+00:00,Vancouver,192.0,22.8,4.4,55.0,3.9,4.2,Residential
2024-05-11 01:00:00+00:00,Vancouver,302.0,18.4,8.5,129.0,19.5,28.7,Residential
2024-07-15 02:00:00+00:00,Vancouver,226.0,12.9,4.8,84.0,10.4,15.1,Residential
2024-03-05 09:00:00+00:00,Vancouver,450.0,50.5,15.9,31.0,14.5,21.1,Residential
2024-10-02 20:00:00+00:00,Vancouver,174.0,8.7,5.4,64.0,5.9,9.9,Residential
2024-04-05 08:00:00+00:00,Vancouver,346.0,43.9,10.7,38.0,9.2,13.6,Residential
2024-02-14 15:00:00+00:00,Vancouver,211.0,17.3,4.5,62.0,2.8,4.1,Residential
2024-06-13 19:00:00+00:00,Vancouver,187.0,14.3,11.1,76.0,12.8,19.6,Residential
2024-05-23 01:00:00+00:00,Vancouver,165.0,7.9,3.9,90.0,7.3,11.3,Residential
2024-09-05 04:00:00+00:00,Vancouver,519.0,45.5,6.5,36.0,20.9,29.9,Residential
2024-11-26 22:00:00+00:00,Vancouver,337.0,22.5,9.9,61.0,6.0,6.4,Residential
2024-06-18 21:00:00+00:00,Vancouver,150.0,6.1,4.8,68.0,5.3,8.2,Residential
2024-06-01 05:00:00+00:00,Vancouver,311.0,38.7,10.4,45.0,30.6,46.2,Residential
2024-01-29 10:00:00+00:00,Vancouver,201.0,22.2,3.6,33.0,4.0,5.8,Residential
2024-05-11 04:00:00+00:00,Vancouver,434.0,44.7,10.2,80.0,23.8,34.9,Residential
2024-09-13 03:00:00+00:00,Vancouver,265.0,26.4,6.8,59.0,7.1,10.2,Residential
2024-02-09 04:00:00+00:00,Vancouver,477.0,49.5,21.4,26.0,14.4,21.0,Residential
2024-12-13 03:00:00+00:00,Vancouver,998.0,57.1,17.8,18.0,20.1,20.6,Residential
2024-06-30 15:00:00+00:00,Vancouver,157.0,16.1,5.6,27.0,5.9,8.6,Residential
2024-11-17 16:00:00+00:00,Vancouver,304.0,25.7,5.5,60.0,9.3,11.5,Residential
2024-04-10 04:00:00+00:00,Vancouver,314.0,41.1,11.0,48.0,12.4,19.7,Residential
2024-10-18 16:00:00+00:00,Vancouver,233.0,24.6,6.7,30.0,8.8,13.4,Residential
2024-11-30 07:00:00+00:00,Vancouver,346.0,38.5,10.4,18.0,6.6,6.8,Residential
2024-05-17 09:00:00+00:00,Vancouver,151.0,5.2,2.3,70.0,2.7,4.1,Residential
2024-03-24 10:00:00+00:00,Vancouver,411.0,40.9,14.2,28.0,11.3,16.3,Residential
2024-09-06 17:00:00+00:00,Vancouver,309.0,15.4,6.5,61.0,15.3,21.9,Residential
2024-05-06 19:00:00+00:00,Vancouver,157.0,3.5,2.1,85.0,1.9,3.0,Residential
2024-12-24 05:00:00+00:00,Vancouver,237.0,19.7,4.0,59.0,3.8,4.2,Residential
2024-01-16 00:00:00+00:00,Vancouver,267.0,29.1,9.0,55.0,12.6,18.2,Residential
2024-11-12 20:00:00+00:00,Vancouver,216.0,10.9,2.9,67.0,3.8,4.7,Residential
2024-07-21 20:00:00+00:00,Vancouver,235.0,11.1,8.2,121.0,18.3,26.3,Residential
2024-01-31 16:00:00+00:00,Vancouver,185.0,19.9,4.2,54.0,4.3,6.1,Residential
2024-05-23 05:00:00+00:00,Vancouver,277.0,34.7,6.5,45.0,11.8,17.8,Residential
2024-09-01 06:00:00+00:00,Vancouver,464.0,45.1,7.8,26.0,15.8,22.8,Residential
2024-09-23 15:00:00+00:00,Vancouver,252.0,31.0,7.2,10.0,20.3,30.0,Residential
2024-03-06 02:00:00+00:00,Vancouver,367.0,44.9,15.3,51.0,10.8,16.4,Residential
2024-06-23 04:00:00+00:00,Vancouver,171.0,14.1,3.8,27.0,6.8,10.2,Residential
2024-11-23 22:00:00+00:00,Vancouver,243.0,12.4,2.9,69.0,3.8,4.7,Residential
2024-11-06 21:00:00+00:00,Vancouver,322.0,18.7,12.2,49.0,10.0,15.3,Residential
2024-08-20 19:00:00+00:00,Vancouver,198.0,10.4,5.2,61.0,6.9,11.4,Residential
2024-12-20 15:00:00+00:00,Vancouver,192.0,31.4,6.0,26.0,7.5,8.2,Residential
2024-02-19 19:00:00+00:00,Vancouver,312.0,25.5,8.4,54.0,10.3,15.1,Residential
2024-02-22 05:00:00+00:00,Vancouver,450.0,56.6,14.4,10.0,12.5,18.3,Residential
2024-08-25 17:00:00+00:00,Vancouver,157.0,9.7,3.6,48.0,7.0,10.6,Residential
2024-09-12 10:00:00+00:00,Vancouver,205.0,20.3,9.5,45.0,9.5,14.6,Residential
2024-12-05 21:00:00+00:00,Vancouver,679.0,31.3,7.2,44.0,13.2,13.4,Residential
2024-12-29 04:00:00+00:00,Vancouver,314.0,19.7,3.7,58.0,3.8,4.6,Residential
2024-06-11 15:00:00+00:00,Vancouver,148.0,12.7,3.6,65.0,7.2,11.0,Residential
2024-08-17 21:00:00+00:00,Vancouver,206.0,10.2,7.0,96.0,16.1,23.6,Residential
2024-10-04 09:00:00+00:00,Vancouver,359.0,24.5,7.1,23.0,7.1,10.9,Residential
2024-11-19 20:00:00+00:00,Vancouver,357.0,12.3,3.2,75.0,3.6,4.2,Residential
2024-12-18 03:00:00+00:00,Vancouver,373.0,21.8,3.6,61.0,4.1,4.4,Residential
2024-08-16 04:00:00+00:00,Vancouver,225.0,21.8,4.1,30.0,8.5,12.5,Residential
2024-05-25 01:00:00+00:00,Vancouver,194.0,13.6,3.7,64.0,10.0,15.1,Residential
2024-04-23 14:00:00+00:00,Vancouver,230.0,20.7,3.1,45.0,5.0,7.5,Residential
2024-05-30 21:00:00+00:00,Vancouver,159.0,4.5,3.9,75.0,4.3,6.8,Residential
2024-01-23 10:00:00+00:00,Vancouver,354.0,51.0,4.5,5.0,10.7,15.5,Residential
2024-01-14 09:00:00+00:00,Vancouver,227.0,24.1,3.4,51.0,4.6,6.6,Residential
2024-07-20 03:00:00+00:00,Vancouver,234.0,18.5,5.2,66.0,14.0,20.6,Residential
2024-09-16 00:00:00+00:00,Vancouver,182.0,6.6,4.1,66.0,5.1,7.8,Residential
2024-07-08 10:00:00+00:00,Vancouver,334.0,31.9,7.0,45.0,15.8,23.0,Residential
2024-08-09 13:00:00+00:00,Vancouver,379.0,20.8,6.2,52.0,17.6,25.3,Residential
2024-09-21 03:00:00+00:00,Vancouver,289.0,33.0,8.0,40.0,9.9,15.8,Residential
2024-01-02 13:00:00+00:00,Vancouver,185.0,17.2,4.6,53.0,3.7,5.7,Residential
2024-04-10 12:00:00+00:00,Vancouver,254.0,41.8,5.7,28.0,9.3,14.4,Residential
2024-05-17 13:00:00+00:00,Vancouver,151.0,6.6,2.0,60.0,2.9,4.4,Residential
2024-10-22 23:00:00+00:00,Vancouver,172.0,13.3,5.4,63.0,4.6,7.3,Residential
2024-09-05 11:00:00+00:00,Vancouver,338.0,20.1,2.3,27.0,7.6,11.0,Residential
2024-01-21 07:00:00+00:00,Vancouver,555.0,50.1,8.9,22.0,18.6,27.7,Residential
2024-12-09 13:00:00+00:00,Vancouver,435.0,32.3,7.8,35.0,7.2,7.3,Residential
2024-06-01 18:00:00+00:00,Vancouver,211.0,14.7,8.5,62.0,25.6,39.1,Residential
2024-08-15 14:00:00+00:00,Vancouver,228.0,25.0,8.6,24.0,17.8,25.6,Residential
2024-05-06 03:00:00+00:00,Vancouver,186.0,11.7,2.4,61.0,4.3,6.3,Residential
2024-09-29 05:00:00+00:00,Vancouver,378.0,36.1,8.8,17.0,11.6,16.9,Residential
2024-03-13 01:00:00+00:00,Vancouver,265.0,20.3,6.2,68.0,3.8,6.5,Residential
2024-01-22 05:00:00+00:00,Vancouver,310.0,48.1,5.1,22.0,5.6,8.1,Residential
2024-09-23 01:00:00+00:00,Zurich,206.0,13.3,0.3,41.0,12.6,16.5,Residential
2024-03-03 00:00:00+00:00,Zurich,172.0,8.5,0.2,57.0,3.9,6.0,Residential
2024-09-29 11:00:00+00:00,Zurich,170.0,2.8,0.2,64.0,3.8,6.8,Residential
2024-05-11 09:00:00+00:00,Zurich,178.0,5.1,0.8,72.0,15.8,17.9,Residential
2024-01-21 16:00:00+00:00,Zurich,211.0,22.5,0.7,50.0,6.3,7.9,Residential
2024-05-22 14:00:00+00:00,Zurich,137.0,2.7,0.2,91.0,3.0,3.6,Residential
2024-01-04 23:00:00+00:00,Zurich,238.0,27.4,0.6,28.0,7.7,12.2,Residential
2024-06-03 14:00:00+00:00,Zurich,163.0,6.6,0.2,71.0,7.7,10.1,Residential
2024-05-26 14:00:00+00:00,Zurich,136.0,2.9,0.2,96.0,2.5,3.7,Residential
2024-01-14 06:00:00+00:00,Zurich,252.0,26.2,0.8,26.0,17.5,21.1,Residential
2024-06-13 20:00:00+00:00,Zurich,174.0,14.5,0.7,73.0,7.2,13.3,Residential
2024-09-07 11:00:00+00:00,Zurich,166.0,3.9,0.4,88.0,4.8,6.2,Residential
2024-08-15 09:00:00+00:00,Zurich,214.0,12.0,0.7,84.0,9.5,12.3,Residential
2024-03-07 11:00:00+00:00,Zurich,233.0,8.3,0.5,46.0,9.3,11.1,Residential
2024-08-18 05:00:00+00:00,Zurich,159.0,6.0,0.1,53.0,3.2,4.9,Residential
2024-11-17 03:00:00+00:00,Zurich,214.0,13.4,0.4,25.0,15.5,16.8,Residential
2024-03-11 21:00:00+00:00,Zurich,221.0,16.3,0.5,52.0,8.9,10.4,Residential
2024-03-13 02:00:00+00:00,Zurich,169.0,4.1,0.1,65.0,4.0,5.3,Residential
2024-05-03 16:00:00+00:00,Zurich,161.0,8.1,0.3,71.0,4.8,7.2,Residential
2024-03-28 00:00:00+00:00,Zurich,202.0,11.1,0.3,54.0,5.0,6.3,Residential
2024-05-02 15:00:00+00:00,Zurich,148.0,5.6,0.1,69.0,2.0,2.3,Residential
2024-02-17 17:00:00+00:00,Zurich,289.0,42.5,1.2,3.0,11.6,16.0,Residential
2024-05-12 14:00:00+00:00,Zurich,150.0,2.9,0.4,108.0,7.1,9.5,Residential
2024-06-14 00:00:00+00:00,Zurich,172.0,12.6,0.4,55.0,13.2,17.6,Residential
2024-12-31 17:00:00+00:00,Zurich,386.0,59.0,1.1,1.0,17.9,25.2,Residential
2024-01-10 06:00:00+00:00,Zurich,324.0,34.1,1.4,13.0,17.0,17.7,Residential
2024-11-16 17:00:00+00:00,Zurich,309.0,46.2,1.0,18.0,18.8,22.3,Residential
2024-03-11 11:00:00+00:00,Zurich,188.0,6.6,0.5,66.0,6.7,8.2,Residential
2024-11-21 21:00:00+00:00,Zurich,188.0,15.5,0.5,56.0,2.6,3.3,Residential
2024-09-22 21:00:00+00:00,Zurich,211.0,17.3,0.6,46.0,10.7,18.3,Residential
2024-07-26 16:00:00+00:00,Zurich,168.0,6.7,0.4,107.0,7.5,11.5,Residential
2024-02-27 01:00:00+00:00,Zurich,253.0,23.7,0.9,16.0,12.2,16.1,Residential
2024-01-10 05:00:00+00:00,Zurich,295.0,24.9,1.2,18.0,16.3,16.9,Residential
2024-09-03 21:00:00+00:00,Zurich,230.0,22.6,0.7,63.0,13.8,16.5,Residential
2024-05-07 07:00:00+00:00,Zurich,170.0,19.1,0.5,49.0,3.9,6.8,Residential
2024-08-05 05:00:00+00:00,Zurich,183.0,18.7,0.6,28.0,7.4,12.6,Residential
2024-05-01 03:00:00+00:00,Zurich,150.0,5.8,0.4,54.0,10.8,27.4,Residential
2024-05-06 11:00:00+00:00,Zurich,140.0,5.9,0.2,66.0,4.5,6.4,Residential
2024-07-21 08:00:00+00:00,Zurich,160.0,4.6,0.5,65.0,6.5,10.2,Residential
2024-11-21 11:00:00+00:00,Zurich,160.0,8.6,0.4,64.0,4.4,6.0,Residential
2024-01-10 23:00:00+00:00,Zurich,392.0,39.2,1.7,16.0,24.2,28.1,Residential
2024-11-25 19:00:00+00:00,Zurich,208.0,32.7,0.7,33.0,8.4,14.9,Residential
2024-02-29 10:00:00+00:00,Zurich,297.0,17.6,1.7,28.0,27.9,32.1,Residential
2024-11-08 05:00:00+00:00,Zurich,271.0,20.1,0.6,15.0,34.0,37.1,Residential
2024-10-03 00:00:00+00:00,Zurich,215.0,25.8,0.9,26.0,10.1,13.8,Residential
2024-07-31 12:00:00+00:00,Zurich,171.0,3.2,0.3,122.0,5.7,10.9,Residential
2024-02-13 23:00:00+00:00,Zurich,286.0,30.4,0.8,27.0,12.5,15.2,Residential
2024-04-17 06:00:00+00:00,Zurich,173.0,7.5,0.3,63.0,3.0,4.1,Residential
2024-10-30 22:00:00+00:00,Zurich,271.0,33.0,0.8,19.0,28.9,31.8,Residential
2024-09-27 00:00:00+00:00,Zurich,127.0,2.7,0.1,55.0,1.3,1.7,Residential
2024-07-06 01:00:00+00:00,Zurich,150.0,11.9,0.2,45.0,7.2,13.1,Residential
2024-12-20 22:00:00+00:00,Zurich,203.0,18.2,0.7,37.0,9.6,10.8,Residential
2024-12-07 15:00:00+00:00,Zurich,139.0,8.8,0.2,62.0,1.5,2.0,Residential
2024-10-21 04:00:00+00:00,Zurich,169.0,12.6,0.3,23.0,7.6,9.4,Residential
2024-08-24 16:00:00+00:00,Zurich,204.0,5.0,0.2,121.0,6.9,10.2,Residential
2024-03-28 06:00:00+00:00,Zurich,215.0,22.5,0.6,28.0,7.3,9.3,Residential
2024-06-21 06:00:00+00:00,Zurich,189.0,16.0,0.7,30.0,14.6,21.5,Residential
2024-10-30 09:00:00+00:00,Zurich,267.0,26.4,0.9,26.0,25.5,31.2,Residential
2024-03-05 23:00:00+00:00,Zurich,190.0,8.6,0.2,58.0,5.2,6.8,Residential
2024-08-06 09:00:00+00:00,Zurich,200.0,10.3,0.7,70.0,12.2,18.7,Residential
2024-12-27 08:00:00+00:00,Zurich,362.0,53.7,2.2,11.0,22.7,29.8,Residential
2024-07-22 22:00:00+00:00,Zurich,146.0,9.7,0.3,48.0,4.0,8.0,Residential
2024-03-13 09:00:00+00:00,Zurich,173.0,11.3,0.3,55.0,3.4,5.3,Residential
2024-01-27 23:00:00+00:00,Zurich,277.0,28.3,0.9,13.0,13.6,17.4,Residential
2024-03-15 07:00:00+00:00,Zurich,213.0,22.9,0.6,29.0,10.6,14.5,Residential
2024-07-19 18:00:00+00:00,Zurich,184.0,7.8,0.4,119.0,9.3,13.5,Residential
2024-07-13 22:00:00+00:00,Zurich,148.0,11.5,0.3,56.0,5.0,8.1,Residential
2024-05-25 17:00:00+00:00,Zurich,149.0,5.0,0.3,94.0,4.2,5.7,Residential
2024-12-14 20:00:00+00:00,Zurich,255.0,18.6,0.4,39.0,8.5,9.3,Residential
2024-08-11 05:00:00+00:00,Zurich,185.0,12.7,0.4,31.0,9.1,11.2,Residential
2024-04-30 13:00:00+00:00,Zurich,136.0,3.3,0.4,95.0,10.1,43.6,Residential
2024-02-14 01:00:00+00:00,Zurich,248.0,20.5,0.6,25.0,13.0,15.6,Residential
2024-02-14 22:00:00+00:00,Zurich,315.0,41.7,1.2,21.0,11.7,16.2,Residential
2024-02-01 22:00:00+00:00,Zurich,342.0,40.5,0.8,6.0,20.3,22.5,Residential
2024-08-01 02:00:00+00:00,Zurich,140.0,5.3,0.2,50.0,7.8,10.4,Residential
2024-10-21 16:00:00+00:00,Zurich,283.0,36.4,1.2,41.0,15.1,23.2,Residential
2024-10-06 03:00:00+00:00,Zurich,214.0,11.0,0.4,22.0,9.2,9.8,Residential
2024-10-13 11:00:00+00:00,Zurich,134.0,3.3,0.2,64.0,1.9,3.3,Residential
2024-05-14 01:00:00+00:00,Zurich,166.0,8.6,0.3,43.0,7.4,9.3,Residential
2024-04-29 08:00:00+00:00,Zurich,197.0,15.3,0.9,47.0,11.5,17.1,Residential
2024-08-08 20:00:00+00:00,Zurich,186.0,15.1,0.7,67.0,6.0,12.6,Residential
2024-07-10 17:00:00+00:00,Zurich,146.0,6.3,0.3,91.0,6.1,9.3,Residential
2024-12-09 08:00:00+00:00,Zurich,225.0,10.4,0.8,22.0,7.6,8.7,Residential
2024-02-23 23:00:00+00:00,Zurich,240.0,19.5,0.5,42.0,7.7,9.5,Residential
2024-10-03 06:00:00+00:00,Zurich,217.0,19.8,0.6,27.0,10.5,13.3,Residential
2024-10-06 20:00:00+00:00,Zurich,261.0,27.5,1.0,26.0,12.1,16.7,Residential
2024-03-04 18:00:00+00:00,Zurich,279.0,36.3,1.2,30.0,11.3,17.4,Residential
2024-06-20 08:00:00+00:00,Zurich,183.0,12.2,0.4,52.0,12.0,16.1,Residential
2024-04-25 00:00:00+00:00,Zurich,166.0,6.5,0.3,63.0,7.9,9.9,Residential
2024-02-11 18:00:00+00:00,Zurich,179.0,7.4,0.3,56.0,2.7,4.1,Residential
2024-07-08 01:00:00+00:00,Zurich,143.0,11.2,0.5,31.0,5.1,9.5,Residential
2024-05-27 07:00:00+00:00,Zurich,192.0,14.6,0.6,55.0,6.9,8.5,Residential
2024-03-21 06:00:00+00:00,Zurich,210.0,17.7,0.6,29.0,12.6,16.6,Residential
2024-07-28 23:00:00+00:00,Zurich,149.0,4.4,0.4,67.0,4.5,6.7,Residential
2024-04-12 10:00:00+00:00,Zurich,211.0,8.9,1.0,71.0,16.7,26.3,Residential
2024-09-06 00:00:00+00:00,Zurich,174.0,6.4,0.2,56.0,2.9,3.3,Residential
2024-04-02 00:00:00+00:00,Zurich,156.0,3.8,0.2,74.0,2.6,5.0,Residential
2024-08-01 18:00:00+00:00,Zurich,162.0,6.1,0.2,88.0,7.4,9.2,Residential
2024-12-20 18:00:00+00:00,Zurich,229.0,27.7,0.7,33.0,9.7,11.3,Residential
2024-04-11 12:00:00+00:00,Zurich,178.0,4.2,0.5,90.0,8.8,11.5,Residential
2024-02-17 14:00:00+00:00,Zurich,251.0,25.6,1.1,18.0,10.1,13.9,Residential
2024-03-24 03:00:00+00:00,Zurich,157.0,1.9,0.1,76.0,2.0,4.4,Residential
2024-03-08 15:00:00+00:00,Zurich,220.0,7.2,0.5,84.0,15.1,16.6,Residential
2024-12-21 03:00:00+00:00,Zurich,180.0,9.0,0.5,51.0,8.5,10.9,Residential
2024-04-20 06:00:00+00:00,Zurich,164.0,6.9,0.4,59.0,5.3,7.7,Residential
2024-04-17 20:00:00+00:00,Zurich,177.0,9.6,0.3,74.0,5.6,7.0,Residential
2024-01-04 08:00:00+00:00,Zurich,153.0,7.1,0.3,66.0,2.0,3.9,Residential
2024-08-24 10:00:00+00:00,Zurich,225.0,6.1,0.6,98.0,9.8,13.2,Residential
2024-05-27 12:00:00+00:00,Zurich,148.0,4.2,0.3,90.0,3.7,5.1,Residential
2024-10-12 17:00:00+00:00,Zurich,220.0,19.1,0.6,49.0,10.6,14.8,Residential
2024-08-25 18:00:00+00:00,Zurich,179.0,7.0,0.4,58.0,3.0,4.9,Residential
2024-05-15 04:00:00+00:00,Zurich,151.0,7.9,0.3,53.0,6.3,8.5,Residential
